artist,track,album,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Radiohead,Paranoid Android - Remastered,OK Computer OKNOTOK 1997 2017,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",383973.0,53.0,0.332,0.826,2.0,-7.269,0.0,0.0497,0.0275,0.0084,0.234,0.21600000000000005,125.636,4.0
Various Artists,Ocean,"Secret Chill, Vol. 4",2015-05-15,[],363000.0,16.0,0.564,0.67,1.0,-8.887,0.0,0.0401,0.0592,0.868,0.138,0.161,80.047,4.0
Rodrigo Amarante,Tuyo (narcos Theme) [extended Version] - A Netflix Original Series Soundtrack,Tuyo (Narcos Theme) [Extended Version] [A Netflix Original Series Soundtrack],2018-11-16,['nova mpb'],151565.0,64.0,0.765,0.4970000000000001,1.0,-7.806,0.0,0.0402,0.4920000000000001,0.366,0.14300000000000002,0.457,112.195,4.0
Gin Blossoms,Follow You Down - Edit,Follow You Down,1996-01-01,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'tempe indie']",227706.0,57.0,0.49,0.883,4.0,-8.736,0.0,0.0423,0.0121,0.0,0.0635,0.684,155.832,4.0
Rye.,Talk To Me Nice (t.t.m.n),Talk to Me Nice (T.T.M.N),2019-08-02,[],223709.0,1.0,0.38,0.7190000000000001,10.0,-4.959,0.0,0.0812,0.557,0.0,0.107,0.335,96.393,4.0
The Beatles,Let It Be - Remastered 2009,Let It Be (Remastered),1970-05-08,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",243026.0,79.0,0.443,0.403,0.0,-8.339,1.0,0.0322,0.631,0.0,0.111,0.41,143.46200000000005,4.0
Elton John,"Rocket Man (i Think It's Going To Be A Long, Long Time)",Honky Chateau,1972-05-19,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",281613.0,82.0,0.601,0.532,10.0,-9.119,1.0,0.0286,0.4320000000000001,6.25e-06,0.0925,0.341,136.571,4.0
Simon & Garfunkel,Scarborough Fair / Canticle,"Parsley, Sage, Rosemary And Thyme",1966-10-10,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",190346.0,63.0,0.336,0.248,2.0,-15.626,1.0,0.0324,0.648,0.0,0.113,0.297,128.548,3.0
Various Artists,Heroes,Stranger Things (Soundtrack from the Netflix Original Series),2017-10-27,[],243266.0,56.0,0.348,0.254,4.0,-15.05,0.0,0.0378,0.453,0.114,0.3,0.0687,89.986,4.0
The Midnight,Los Angeles - Instrumental,Days of Thunder (The Instrumentals),2015-03-25,"['nightrun', 'popwave']",378232.0,26.0,0.625,0.469,9.0,-12.469,1.0,0.0555,0.004070000000000001,0.74,0.0737,0.473,115.994,4.0
Red Hot Chili Peppers,Castles Made Of Sand - Live,Mother's Milk,1989-08-16,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",199946.0,35.0,0.285,0.642,0.0,-6.593,1.0,0.0423,0.407,0.419,0.349,0.495,76.34,4.0
Wayne Shorter,Virgo - Remastered 2004,Night Dreamer,2005-01-01,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'vocal jazz']",426800.0,37.0,0.446,0.13,2.0,-14.403,0.0,0.0386,0.971,0.445,0.108,0.172,106.607,4.0
Wynton Kelly Trio,Portrait Of Jenny,It's All Right!,1964-01-01,['jazz trio'],275546.0,36.0,0.499,0.114,3.0,-18.298,1.0,0.0488,0.925,0.8490000000000001,0.141,0.199,119.816,4.0
Art Pepper,Our Song - Remastered,Winter Moon,1991-01-01,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz']",332320.0,35.0,0.265,0.264,0.0,-11.639,0.0,0.0316,0.76,0.0655,0.189,0.18600000000000005,82.62899999999998,3.0
Gene Ammons,My Romance - Rudy Van Gelder Remaster,Boss Tenor,1987-01-01,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz', 'stride', 'vocal jazz']",254026.0,45.0,0.464,0.0059,1.0,-22.41,1.0,0.0608,0.945,0.904,0.139,0.297,95.178,4.0
Various Artists,Dear Old Stockholm,Stunt Records 30 Years 1983-2013,2013-09-23,[],596946.0,35.0,0.5760000000000001,0.211,7.0,-14.661,0.0,0.0436,0.909,0.857,0.199,0.29,133.588,4.0
Various Artists,Ave Maria,COWBOY BEBOP (Original Motion Picture Soundtrack 3 - Blue),1999-05-01,[],349373.0,29.0,0.0977,0.353,1.0,-11.854,1.0,0.0403,0.879,0.13,0.0959,0.0397,68.277,5.0
Various Artists,Kya Karoon? - Jammin',"Jammin', 2",2019-06-14,[],223813.0,4.0,0.601,0.585,0.0,-8.887,1.0,0.0354,0.785,0.00103,0.935,0.63,99.975,4.0
The Midnight,The Comeback Kid - Instrumental,Endless Summer (The Instrumentals),2016-08-03,"['nightrun', 'popwave']",321736.0,27.0,0.657,0.537,0.0,-8.253,1.0,0.0324,0.000469,0.88,0.109,0.765,117.994,4.0
The Midnight,Nighthawks - Instrumental,Endless Summer (The Instrumentals),2016-08-03,"['nightrun', 'popwave']",228630.0,27.0,0.7659999999999999,0.468,1.0,-10.648,0.0,0.0393,0.138,0.4320000000000001,0.123,0.386,125.998,4.0
Lil Wayne,Comfortable,Tha Carter III,2008-06-10,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",265240.0,52.0,0.596,0.83,6.0,-7.739,0.0,0.0863,0.0169,2.57e-05,0.585,0.682,94.199,4.0
Amalee,"Sora Ni Utaeba (from ""my Hero Academia"")","Total Coverage, Vol. 4",2018-04-03,"['anime latino', 'otacore']",89411.0,44.0,0.53,0.948,7.0,-4.395,1.0,0.0501,0.00131,0.455,0.177,0.726,102.056,4.0
Enigma,The Eyes Of Truth,The Cross Of Changes,1993-01-01,"['downtempo', 'new age']",434506.0,50.0,0.503,0.691,6.0,-13.0,0.0,0.0461,0.0247,0.348,0.113,0.302,94.917,4.0
Green Day,Holiday / Boulevard Of Broken Dreams,American Idiot,2004-09-21,"['permanent wave', 'pop punk', 'punk']",493400.0,72.0,0.29,0.8270000000000001,8.0,-3.451,1.0,0.0362,0.000659,2.55e-06,0.301,0.45,167.08599999999996,4.0
Various Artists,Paranoid Android,Exit Music: Songs With Radio Heads,2006-04-28,[],374560.0,35.0,0.248,0.261,5.0,-11.573,1.0,0.0358,0.958,0.17,0.114,0.0373,143.547,4.0
The Verve,History - Remastered 2016,A Northern Soul (2016 Remastered / Deluxe),1995,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",326093.0,51.0,0.338,0.638,2.0,-7.989,1.0,0.0332,0.105,0.0,0.102,0.113,133.99,4.0
The National,Exile Vilify (from The Game Portal 2),Exile Vilify (From the Game Portal 2) - Single,2011-04-19,"['indie rock', 'modern rock']",285000.0,46.0,0.512,0.373,8.0,-11.765,0.0,0.0289,0.777,0.501,0.11,0.204,120.059,3.0
Christopher O'riley,Everything In It's Right Place,True Love Waits (Christopher O'Riley Plays Radiohead),2003-05-30,[],244106.0,27.0,0.32299999999999995,0.125,5.0,-22.632,0.0,0.0343,0.992,0.8640000000000001,0.0942,0.0378,132.023,4.0
Linkin Park,Jigga What / Faint - Live,Road to Revolution (Live at Milton Keynes),2008-11-21,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",310520.0,35.0,0.434,0.975,6.0,-4.878,0.0,0.19,0.00232,0.0,0.4370000000000001,0.203,135.113,4.0
Vance Joy,Straight Into Your Arms - Bonus Track Version,Dream Your Life Away (Special Edition),2014-09-09,"['folk-pop', 'modern rock', 'pop', 'pop rock']",217156.0,56.0,0.645,0.557,7.0,-5.882999999999999,1.0,0.0329,0.224,0.0,0.374,0.461,100.026,4.0
Various Artists,Imagine,Instant Karma: The Amnesty International Campaign To Save Darfur (Standard Version),2007-06-11,[],219080.0,64.0,0.5539999999999999,0.179,6.0,-18.254,1.0,0.0362,0.937,0.024,0.107,0.374,141.946,4.0
Various Artists,What We Fight For,Furi (Original Game Soundtrack),2016-07-05,[],404153.0,39.0,0.27,0.721,0.0,-8.968,0.0,0.0407,0.00161,0.865,0.0972,0.0371,129.991,4.0
The Midnight,Wemoveforward - Instrumental,Days of Thunder (The Instrumentals),2015-03-25,"['nightrun', 'popwave']",487738.0,25.0,0.5329999999999999,0.628,3.0,-11.774,1.0,0.0374,0.0175,0.81,0.778,0.0387,125.991,4.0
Ramin Djawadi,Motion Picture Soundtrack,Westworld: Season 1 (Music from the HBO Series),2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",162151.0,43.0,0.128,0.0286,7.0,-19.674,1.0,0.043,0.917,0.139,0.0766,0.0334,76.712,5.0
The Beatles,Julia - Remastered 2009,The Beatles (Remastered),1968-11-22,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",176666.0,56.0,0.512,0.0953,2.0,-16.082,1.0,0.0304,0.828,0.000268,0.117,0.193,134.70600000000002,4.0
S. D. Burman,Achha Ji Main Haari Chalo,Kala Pani (Original Motion Picture Soundtrack),1958-01-01,"['classic bollywood', 'filmi', 'ghazal', 'sufi']",207733.0,26.0,0.6509999999999999,0.525,2.0,-6.4060000000000015,1.0,0.0589,0.935,1.7800000000000002e-05,0.101,0.815,101.733,4.0
Calvin Harris,Let's Go (feat. Ne-yo),18 Months,2012-10-29,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",232800.0,67.0,0.71,0.882,4.0,-2.932,0.0,0.0595,0.00777,0.00771,0.294,0.875,128.016,4.0
Calvin Harris,Feel So Close - Radio Edit,18 Months,2012-10-29,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",206413.0,78.0,0.7070000000000001,0.924,7.0,-2.842,1.0,0.031,0.000972,0.00703,0.204,0.919,127.937,4.0
Lil Wayne,Drop The World,Rebirth,2009-01-01,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",229226.0,63.0,0.6629999999999999,0.91,1.0,-1.629,1.0,0.317,0.0719,0.0,0.244,0.342,144.993,4.0
*shels,Butterflies On Luci's Way,Plains of the Purple Buffalo,2011-07-11,"['instrumental post-rock', 'post-metal', 'post-rock']",544133.0,27.0,0.368,0.458,1.0,-9.45,1.0,0.0398,0.0232,0.363,0.0844,0.114,142.382,3.0
William Fitzsimmons,Lions - Live Berlin,Spotify Sessions,2014-05-13,"['acoustic pop', 'indie folk', 'neo mellow']",247013.0,9.0,0.519,0.379,2.0,-12.237,1.0,0.0447,0.7509999999999999,0.036000000000000004,0.108,0.35100000000000003,103.593,4.0
Various Artists,Beauty Of Dawn,The Elder Scrolls Online Original Game Soundtrack,2014-04-02,[],211161.0,49.0,0.259,0.0807,10.0,-18.428,0.0,0.0344,0.902,0.0248,0.106,0.0701,175.523,3.0
Kygo,Stay (feat. Maty Noyes),Stay (feat. Maty Noyes),2015-12-04,"['edm', 'pop', 'tropical house']",239465.0,67.0,0.648,0.736,8.0,-7.947999999999999,1.0,0.0385,0.0444,0.00013700000000000002,0.171,0.378,103.027,4.0
Kygo,Happy Birthday (feat. John Legend),Cloud Nine,2016-05-13,"['edm', 'pop', 'tropical house']",250466.0,59.0,0.596,0.5760000000000001,3.0,-7.636,1.0,0.103,0.31,0.0,0.112,0.159,107.963,4.0
Kygo,Kids In Love (feat. The Night Game),Kids in Love,2017-11-03,"['edm', 'pop', 'tropical house']",263400.0,61.0,0.499,0.6729999999999999,0.0,-4.505,1.0,0.0348,0.399,1.21e-06,0.208,0.301,121.87,4.0
Various Artists,Darkness,Rocket League (Official Game Soundtrack),2015-07-01,[],450000.0,35.0,0.662,0.777,5.0,-8.189,0.0,0.0511,0.0005639999999999999,0.87,0.0927,0.425,128.014,4.0
Katatonia,The One You Are Looking For Is Not Here (with Silje Wergeland),Dead End Kings (Deluxe Edition),2012-08-27,"['alternative metal', 'doom metal', 'gothic metal', 'melodic death metal', 'metal', 'progressive metal', 'swedish doom metal', 'swedish metal', 'swedish progressive metal']",232226.0,29.0,0.565,0.7879999999999999,0.0,-9.272,0.0,0.029,0.00162,0.00271,0.122,0.5579999999999999,113.356,4.0
John Denver,"Take Me Home, Country Roads - Live At Five Seasons Center, Cedar Rapids, Ia - December 1987",Live At Cedar Rapids - 12/10/87,2010-01-05,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",176546.0,31.0,0.482,0.381,9.0,-8.855,1.0,0.0339,0.7829999999999999,0.0,0.682,0.546,93.231,4.0
Porcupine Tree,Kneel And Disconnect - Live,Octane Twisted,2012-11-19,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",123026.0,26.0,0.474,0.0314,2.0,-23.825,1.0,0.0331,0.879,0.0106,0.18,0.116,77.926,4.0
Flock Of Dimes,Everything Is Free (feat. Flock Of Dimes),Don't Dream It's Over / Everything Is Free,2016-09-01,['baltimore indie'],257755.0,45.0,0.653,0.2,0.0,-13.348,1.0,0.0304,0.95,5.39e-06,0.0987,0.117,130.05700000000002,4.0
Various Artists,Rocket League Theme,Rocket League (Official Game Soundtrack),2015-07-01,[],88388.0,43.0,0.5589999999999999,0.8909999999999999,0.0,-7.0470000000000015,1.0,0.0473,6.61e-05,0.908,0.126,0.613,121.047,4.0
Portishead,Only You - Live,Roseland NYC Live,1998-01-01,"['art pop', 'electronica', 'laboratorio', 'trip hop']",320506.0,37.0,0.637,0.384,7.0,-9.935,1.0,0.0551,0.0887,0.00133,0.748,0.124,120.286,4.0
Molotov Cocktail Piano,Lucky Strike - Instrumental,MCP Performs Troye Sivan: Bloom (Instrumental),2018-10-19,['piano cover'],208585.0,18.0,0.735,0.274,11.0,-15.899,0.0,0.0449,0.985,0.948,0.117,0.409,103.004,4.0
Mallive,Falling Through - Eric Rigo Remix,ALIVE (Eric Rigo Remixes),2015-04-10,[],287560.0,18.0,0.589,0.13,5.0,-16.171,0.0,0.0417,0.557,0.902,0.113,0.311,139.996,4.0
Linkin Park,1stp Klosr (the Humble Brothers Reanimation) [feat. Jonathan Davis],Reanimation,2002-07-29,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",346040.0,45.0,0.471,0.927,1.0,-5.76,1.0,0.0495,0.00272,0.537,0.115,0.232,96.149,4.0
Trent Reznor And Atticus Ross,Dust Bowl,Before the Flood (Music from the Motion Picture),2016-10-28,['soundtrack'],170933.0,30.0,0.621,0.195,10.0,-21.558000000000003,1.0,0.0472,0.966,0.897,0.101,0.155,130.035,4.0
Elemental Soul,Void,Void,2018-02-09,[],284212.0,1.0,0.539,0.72,1.0,-8.577,1.0,0.0804,0.332,0.967,0.111,0.156,121.972,4.0
Trent Reznor And Atticus Ross,Trembling,Before the Flood (Music from the Motion Picture),2016-10-28,['soundtrack'],301984.0,24.0,0.236,0.174,4.0,-18.832,0.0,0.0424,0.971,0.911,0.0834,0.0479,125.442,3.0
The Midnight,Memories - Instrumental,Endless Summer (The Instrumentals),2016-08-03,"['nightrun', 'popwave']",379037.0,27.0,0.7390000000000001,0.5770000000000001,11.0,-10.496,0.0,0.0334,0.027000000000000003,0.9,0.127,0.139,112.994,4.0
Various Artists,Moh Moh Ke Dhaage (male),Dum Laga Ke Haisha,2015-02-09,[],322899.0,55.0,0.634,0.344,2.0,-11.011,1.0,0.0288,0.741,6.09e-05,0.111,0.409,128.0,4.0
Lite / Mouse On The Keys,Echolocation,Split EP,2016-09-30,[],193542.0,7.0,0.312,0.809,8.0,-8.406,1.0,0.0412,0.655,0.907,0.231,0.431,114.887,1.0
William Fitzsimmons,Josie's Song - Live Berlin,Spotify Sessions,2014-05-13,"['acoustic pop', 'indie folk', 'neo mellow']",224413.0,8.0,0.622,0.358,10.0,-14.513,1.0,0.0462,0.693,0.0807,0.115,0.449,123.46,4.0
The Postal Service,We Will Become Silhouettes - Remastered,Give Up (Deluxe 10th Anniversary Edition),2003-02-19,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']",300546.0,50.0,0.611,0.561,2.0,-8.33,1.0,0.0324,0.0682,0.0928,0.12,0.134,155.01,4.0
Matt Corby,Runaway - Live On The Resolution Tour,Live on The Resolution Tour,2013-12-13,"['australian indie', 'australian pop']",384230.0,41.0,0.243,0.371,2.0,-8.807,1.0,0.0348,0.785,0.0292,0.0984,0.0397,113.804,4.0
Pritam,Aaj Jane Ki Zid Na Karo,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],2016-10-26,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood', 'sufi']",171428.0,44.0,0.489,0.812,9.0,-6.31,0.0,0.18,0.28600000000000003,0.0,0.0768,0.272,140.043,4.0
Sachin-jigar,"Jeena Jeena (from ""badlapur"")","Jeena Jeena (From ""Badlapur"")",2015-01-15,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",228968.0,53.0,0.677,0.318,5.0,-9.196,1.0,0.028,0.775,0.0,0.118,0.585,104.983,4.0
Sanjay Leela Bhansali,"Mohe Rang Do Laal (from ""bajirao Mastani"")",Bajirao Mastani (Original Motion Picture Soundtrack),2015-11-25,[],231837.0,40.0,0.614,0.84,0.0,-3.2910000000000004,1.0,0.0496,0.748,0.0,0.0531,0.4970000000000001,131.76,3.0
The Rolling Stones,Honky Tonk Women - Mono Version,Hot Rocks (1964-1971),1971-12-20,"['album rock', 'british invasion', 'classic rock', 'rock']",179386.0,68.0,0.562,0.779,7.0,-6.705,1.0,0.0592,0.363,0.0292,0.066,0.967,119.602,4.0
Kygo,Firestone (feat. Conrad Sewell),Cloud Nine,2016-05-13,"['edm', 'pop', 'tropical house']",273684.0,78.0,0.486,0.652,11.0,-7.226,0.0,0.052000000000000005,0.408,6.63e-05,0.077,0.391,113.055,4.0
Various Artists,In Your Eyes,MrSuicideSheep Presents - Taking You Higher,2015-10-09,[],260354.0,32.0,0.672,0.5670000000000001,11.0,-8.365,1.0,0.102,0.041,0.633,0.6990000000000001,0.159,123.921,4.0
Nils Frahm,My Friend The Forest,All Melody,2018-01-26,"['compositional ambient', 'electronica', 'focus', 'neo-classical', 'neoclassical darkwave']",316167.0,54.0,0.253,0.0118,8.0,-33.838,1.0,0.042,0.952,0.614,0.245,0.149,82.84299999999998,3.0
Unkle,Heaven Feat Gavin Clark,End Titles . . . Stories for Film,2008-07-15,"['alternative dance', 'big beat', 'electronica', 'trip hop']",418786.0,21.0,0.413,0.365,0.0,-15.792,1.0,0.0291,0.677,0.6559999999999999,0.113,0.0843,89.984,4.0
"Jean-pierre Rampal, Marielle Nordmann","Sicilienne, Op. 78",Music for Flute & Harp,1990-04-20,[],205466.0,39.0,0.262,0.0521,3.0,-25.832,1.0,0.052000000000000005,0.994,0.925,0.0891,0.114,93.587,4.0
Justin Timberlake,My Love (feat. T.i.) - Single Version,My Love,2006-10-24,"['dance pop', 'pop']",281826.0,47.0,0.7659999999999999,0.669,4.0,-6.174,0.0,0.2,0.268,7.85e-06,0.439,0.799,119.961,4.0
Tv On The Radio,Test Pilot - Chilly Gonzales Re-make,Test Pilot (Chilly Gonzales Re-Make),2015-02-24,"['alternative dance', 'alternative rock', 'brooklyn indie', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",216062.0,44.0,0.5820000000000001,0.297,2.0,-14.188,0.0,0.0595,0.958,0.903,0.184,0.0858,79.99,4.0
Yiruma,I - String Ver.,Yiruma Special Album 'First Love (Repackage)' [The Original & the Very First Recording],2005-05-19,"['neo-classical', 'new age piano']",255001.0,25.0,0.345,0.11,0.0,-17.852999999999994,1.0,0.0329,0.982,0.807,0.22,0.13699999999999998,127.481,4.0
Vishal-shekhar,Humein Tumse Pyaar Kitna,Jhankaar Beats (Original Motion Picture Soundtrack),2003-05-06,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",262493.0,28.0,0.636,0.872,8.0,-10.873,0.0,0.0552,0.0978,0.000171,0.0971,0.55,135.019,4.0
Queen,We Will Rock You - Remastered,The Platinum Collection (Greatest Hits I II & III - 2011 Remaster),2011,"['classic rock', 'glam rock', 'rock']",121813.0,27.0,0.7,0.495,2.0,-7.212999999999999,1.0,0.0849,0.662,0.0,0.242,0.506,81.087,4.0
Salim–sulaiman,O Re Piya,Aaja Nachle (Original),2007-10-18,"['desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",379768.0,59.0,0.586,0.532,11.0,-8.837,0.0,0.0328,0.779,0.0005650000000000001,0.124,0.494,99.994,4.0
Natalia Lafourcade,Tú Sí Sabes Quererme (feat. Los Macorinos),"Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos, Vol. 1)",2017-05-05,"['latin', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']",244933.0,66.0,0.664,0.46,1.0,-10.974,0.0,0.105,0.782,3.2e-06,0.17600000000000002,0.792,170.05700000000004,4.0
Kaizers Orchestra,Christiania - Live,Live at Vega,2006-03-06,"['classic norwegian pop', 'dark cabaret', 'norwegian alternative rock', 'norwegian indie', 'norwegian pop', 'norwegian rock']",290440.0,1.0,0.5589999999999999,0.616,0.0,-7.135,0.0,0.031,0.51,0.0118,0.363,0.259,113.45,4.0
The Pineapple Thief,Snowdrops - Remastered,Little Man (Remastered),2006-01-01,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",356529.0,14.0,0.502,0.307,6.0,-13.880999999999998,0.0,0.0283,0.35200000000000004,0.0126,0.158,0.0792,96.986,3.0
Molotov Cocktail Piano,The Tourist - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),2017-05-19,['piano cover'],263298.0,1.0,0.58,0.0578,4.0,-18.292,1.0,0.0459,0.89,0.926,0.106,0.0349,112.502,3.0
Molotov Cocktail Piano,Karma Police - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),2017-05-19,['piano cover'],285157.0,4.0,0.597,0.181,7.0,-19.104,1.0,0.0322,0.923,0.875,0.11,0.146,74.50399999999998,4.0
Various Artists,Teri Deewani,Javeda Sufiaana,2011-06-20,[],322386.0,34.0,0.381,0.605,4.0,-3.751,0.0,0.0357,0.313,0.0,0.0778,0.446,80.009,3.0
Chris Botti,Smile (feat. Steven Tyler),Chris Botti In Boston,2009-03-31,"['adult standards', 'jazz trumpet', 'smooth jazz', 'vocal jazz']",301200.0,22.0,0.257,0.259,5.0,-13.778,1.0,0.0538,0.8440000000000001,5.02e-06,0.973,0.103,142.52200000000005,5.0
Axel Flóvent,Forest Fires,Forest Fires,2016-01-08,"['icelandic folk', 'icelandic indie', 'indie anthem-folk', 'indie folk']",210924.0,60.0,0.623,0.292,7.0,-12.26,0.0,0.0313,0.698,9.86e-06,0.121,0.161,118.007,4.0
Various Artists,Perry The Platypus Theme,Phineas and Ferb,2009-01-01,[],47240.0,48.0,0.638,0.879,7.0,-3.839,1.0,0.245,0.189,2.73e-06,0.0788,0.8809999999999999,164.78599999999997,4.0
Jatin-lalit,Suraj Hua Maddham,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),2001-11-28,"['afghan pop', 'chutney', 'desi pop', 'filmi', 'modern bollywood']",427546.0,53.0,0.626,0.69,5.0,-5.851,1.0,0.0595,0.329,0.000209,0.134,0.5660000000000001,79.995,4.0
Various Artists,"Jiya Dhadak Dhadak Jaye (from ""kalyug"")",Music Therapy - Soulful Music,2018-02-28,[],319480.0,13.0,0.69,0.5329999999999999,0.0,-9.741,1.0,0.0342,0.157,6.02e-05,0.121,0.399,119.924,4.0
Various Artists,No Return,"Retrospect, Vol. 2 (Compiled by Bryan Gee)",2011-05-16,[],382000.0,28.0,0.55,0.973,11.0,-3.992,0.0,0.0554,0.00369,0.889,0.0649,0.961,175.016,4.0
The Midnight,Synthetic - Instrumental,Endless Summer (The Instrumentals),2016-08-03,"['nightrun', 'popwave']",198819.0,26.0,0.253,0.173,0.0,-14.764,0.0,0.0339,0.848,0.898,0.134,0.0847,119.166,4.0
Kygo,Here For You (feat. Ella Henderson),Here for You (feat. Ella Henderson),2015-09-04,"['edm', 'pop', 'tropical house']",244510.0,65.0,0.68,0.772,10.0,-5.995,1.0,0.0416,0.535,0.0153,0.147,0.376,105.005,4.0
