name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
LA Devotee,Death of a Bachelor,Panic! At The Disco,2016-01-15,"['baroque pop', 'emo', 'modern rock', 'pop punk']",196520,69,0.49,0.848,9,-5.05,1,0.0645,0.00043,8.49e-06,0.0665,0.698,175.998,4
Blackest Skies,Blackest Skies,Hydrogen Sea,2018-11-02,"['belgian indie', 'etherpop']",191840,6,0.682,0.641,1,-7.576,0,0.0346,0.338,0.00265,0.11,0.413,138.077,4
Drones,Drones,Muse,2015-06-04,"['modern rock', 'permanent wave', 'rock']",169817,45,0.149,0.229,7,-14.308,1,0.0355,0.944,0.0588,0.115,0.0662,104.668,5
Once / Encore - Live,Live in New York City,Blackfield,2007,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",270040,11,0.548,0.849,9,-7.982,1,0.0504,0.0405,0.282,0.259,0.598,150.005,4
Like a Rolling Stone,Highway 61 Revisited,Bob Dylan,1965-08-30,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",369600,73,0.483,0.721,0,-6.836,1,0.032,0.729,0.0,0.189,0.562,95.261,4
When It Hurts You,On the Corner Where You Live,The Paper Kites,2018-09-21,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler']",293360,38,0.578,0.797,2,-4.854,1,0.0306,0.334,0.0446,0.274,0.405,100.995,4
Mess We Made,On the Corner Where You Live,The Paper Kites,2018-09-21,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler']",312533,35,0.482,0.58,6,-6.535,0,0.0354,0.398,0.0767,0.106,0.299,110.633,5
Mess We Made,On the Corner Where You Live,The Paper Kites,2018-09-21,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler']",312533,35,0.482,0.58,6,-6.535,0,0.0354,0.398,0.0767,0.106,0.299,110.633,5
Does It Ever Cross Your Mind,On the Corner Where You Live,The Paper Kites,2018-09-21,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler']",163640,39,0.401,0.016,4,-19.054,1,0.0391,0.937,0.0168,0.112,0.254,100.809,4
Midtown Waitress,On the Corner Where You Live,The Paper Kites,2018-09-21,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler']",318666,37,0.593,0.47,6,-11.091,1,0.0357,0.371,0.00598,0.151,0.0984,90.961,4
Red Light,On the Corner Where You Live,The Paper Kites,2018-09-21,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler']",325000,35,0.56,0.578,3,-6.674,0,0.0235,0.0725,0.428,0.167,0.239,97.988,4
"Give Me Your Fire, Give Me Your Rain",On the Corner Where You Live,The Paper Kites,2018-09-21,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler']",212200,44,0.526,0.654,2,-4.403,1,0.0328,0.123,0.0845,0.248,0.741,78.02,4
A Gathering on 57th,On the Corner Where You Live,The Paper Kites,2018-09-21,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler']",90973,38,0.52,0.129,0,-15.577,1,0.0356,0.958,0.919,0.371,0.51,74.227,3
My Hero Is Our Hero,『僕のヒーローアカデミア』2018 オリジナルサウンドトラック,Yuki Hayashi,2018-07-18,"['anime score', 'japanese soundtrack', 'otacore']",229093,43,0.467,0.906,4,-6.504,0,0.0424,0.00105,0.892,0.164,0.45,130.036,4
SUMMER NEVER ENDS,Summer Paradise,architecture in tokyo,2013,"['future funk', 'hardvapour', 'vaporwave']",109818,39,0.495,0.748,5,-13.246,0,0.0351,0.0389,0.898,0.282,0.685,93.859,4
互動導遊機器人,安全出口EXIT空间和时间,Chungking Mansions,2015-09-28,"['future funk', 'hardvapour', 'vaporwave']",230416,24,0.636,0.443,10,-12.896,0,0.0414,0.541,0.936,0.102,0.576,74.977,4
Hold On,No Sleep,m a l i b l u e : (,2015-08-13,"['future funk', 'hardvapour', 'vaporwave']",123804,22,0.152,0.432,0,-20.763,1,0.0494,0.774,0.978,0.112,0.251,141.487,4
Mall Shopping,Gorgeous / Fantasy,18 Carat Affair,2010-10-10,"['chillwave', 'future funk', 'hardvapour', 'vaporwave']",56555,21,0.186,0.472,0,-17.178,1,0.0471,0.000342,0.836,0.416,0.309,152.116,1
Mall Madness,With Love,luxury elite,2013-03-15,"['future funk', 'vaporwave']",63668,37,0.628,0.83,8,-9.398,0,0.0344,0.0593,0.962,0.229,0.968,181.929,4
Shopping Mall Elevator - Original Mix,Jazz Night - Romantic Dinner Background Music,Various Artists,2018-04-23,[],38000,17,0.483,0.159,2,-22.502,1,0.0451,0.974,0.97,0.105,0.25,60.015,4
Shopping Mall Elevator - Original Mix,Jazz Night - Romantic Dinner Background Music,Various Artists,2018-04-23,[],38000,17,0.483,0.159,2,-22.502,1,0.0451,0.974,0.97,0.105,0.25,60.015,4
Shopping Mall Elevator - Original Mix,Jazz Night - Romantic Dinner Background Music,Various Artists,2018-04-23,[],38000,17,0.483,0.159,2,-22.502,1,0.0451,0.974,0.97,0.105,0.25,60.015,4
Shopping Mall Elevator - Original Mix,Jazz Night - Romantic Dinner Background Music,Various Artists,2018-04-23,[],38000,17,0.483,0.159,2,-22.502,1,0.0451,0.974,0.97,0.105,0.25,60.015,4
Shopping Mall Elevator - Original Mix,Jazz Night - Romantic Dinner Background Music,Various Artists,2018-04-23,[],38000,17,0.483,0.159,2,-22.502,1,0.0451,0.974,0.97,0.105,0.25,60.015,4
Shopping Mall Elevator - Original Mix,Jazz Night - Romantic Dinner Background Music,Various Artists,2018-04-23,[],38000,17,0.483,0.159,2,-22.502,1,0.0451,0.974,0.97,0.105,0.25,60.015,4
Wii Shop Channel (Instrumental Arrangement),Wii Shop Channel (Instrumental Arrangement),brentalfloss,2015-11-14,"['antiviral pop', 'comic', 'scorecore']",152649,34,0.754,0.439,10,-17.518,1,0.0564,0.0859,0.741,0.0941,0.886,142.908,4
Bluelight specials going on now!,Kmart 1989 - 1992 (The Definitive Edition),PowerPCME,2017-07-29,"['future funk', 'hardvapour', 'vaporwave']",128000,22,0.261,0.228,9,-18.938,1,0.0368,0.547,0.893,0.0843,0.0587,119.747,4
Strut (猫 シ Corp. Remix),World Class,luxury elite,2015-07-21,"['future funk', 'vaporwave']",145086,34,0.582,0.94,1,-7.675,1,0.0389,0.0406,0.923,0.696,0.671,92.946,4
HUMID AIR,Summer Paradise,architecture in tokyo,2013,"['future funk', 'hardvapour', 'vaporwave']",86021,26,0.643,0.44,4,-14.888,1,0.0296,0.0108,0.836,0.0768,0.681,133.869,4
Moving Out,Moving Out,Vacations,2017-11-20,"['indie garage rock', 'newcastle nsw indie']",190500,45,0.469,0.81,2,-9.233,1,0.0403,3.76e-05,0.282,0.293,0.669,129.891,4
K.,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",319560,59,0.454,0.404,3,-10.26,1,0.027,0.146,0.819,0.141,0.313,94.113,4
K.,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",319560,59,0.454,0.404,3,-10.26,1,0.027,0.146,0.819,0.141,0.313,94.113,4
Seven,Seven,Men I Trust,2018-09-06,['indie pop'],225394,59,0.692,0.421,4,-10.948,1,0.0295,0.666,0.147,0.104,0.832,96.982,4
The Fastest Man Alive (Always Late),The Flash: Season 1 (Original Television Soundtrack),Blake Neely,2015-11-13,"['scorecore', 'soundtrack']",185706,46,0.271,0.295,9,-17.134,1,0.0508,0.468,0.833,0.17,0.0431,129.083,4
California Dreamin',California Airport Love,Amason,2016-03-23,"['swedish alternative rock', 'swedish jazz', 'swedish pop']",188345,52,0.772,0.409,9,-9.226,0,0.0299,0.764,0.00323,0.101,0.338,109.978,4
Happiness III (Edit),Happiness III,Steven Wilson,2016-10-14,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",216400,13,0.491,0.813,10,-9.351,1,0.0299,0.00955,1.35e-05,0.338,0.674,150.037,4
Stressed Out,Blurryface,Twenty One Pilots,2015-05-15,"['modern rock', 'rock']",202333,84,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4
Sorrys,Blackfield V,Blackfield,2017-02-10,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",188433,22,0.521,0.21,2,-16.435,1,0.0287,0.752,0.0,0.189,0.233,145.083,4
Hold Me Now,Kiss Me/Hold Me Now,キャロル&チューズデイ(Vo.Nai Br.XX&Celeina Ann),2019-05-29,[],152200,48,0.887,0.734,1,-4.651,1,0.0395,0.391,0.311,0.0626,0.963,127.039,4
River of Darkness,Nocturnal,The Midnight,2017-10-14,"['nightrun', 'popwave']",365778,52,0.516,0.798,3,-4.979,0,0.0334,0.00509,0.158,0.157,0.134,130.01,4
The Years (Prologue),Days of Thunder,The Midnight,2014-03-19,"['nightrun', 'popwave']",368684,44,0.451,0.462,8,-7.736,1,0.0298,0.0514,5.76e-06,0.129,0.0544,133.018,4
Vampires,Endless Summer,The Midnight,2016-08-01,"['nightrun', 'popwave']",317228,54,0.535,0.823,1,-7.021,1,0.0353,0.00297,0.14,0.103,0.32,114.942,4
WeMoveForward,Days of Thunder,The Midnight,2014-03-19,"['nightrun', 'popwave']",487738,46,0.586,0.641,3,-11.294,1,0.0377,0.0293,0.215,0.751,0.0426,125.995,4
Lost Boy,Kids,The Midnight,2018-09-21,"['nightrun', 'popwave']",277335,53,0.626,0.713,6,-6.967,1,0.0253,0.0156,5.38e-05,0.0987,0.394,137.018,4
Losing All Sense,Painted Ruins,Grizzly Bear,2017-08-18,"['alternative dance', 'art pop', 'baroque pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'new weird america', 'nu gaze', 'shimmer pop', 'stomp and holler']",305866,54,0.534,0.738,8,-6.237,0,0.0293,0.107,0.139,0.0871,0.616,96.053,4
Swimming,Swell,Lunar Vacation,2017-08-10,"['atlanta indie', 'indie garage rock', 'indie pop']",280251,53,0.435,0.404,4,-13.252,1,0.0266,0.0366,0.351,0.117,0.366,154.959,3
Half-Light (feat. Kelly Zutrau),Half-Light,Rostam,2017-09-15,"['art pop', 'indie pop']",211013,40,0.313,0.478,2,-8.497,1,0.0384,0.822,8.33e-06,0.144,0.427,71.074,4
You Seemed so Happy,Good At Falling,The Japanese House,2019-03-01,"['art pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",162485,53,0.519,0.888,11,-6.232,1,0.117,0.0406,0.0,0.227,0.416,149.938,4
Nancy From Now On,Fear Fun,Father John Misty,2012-05-01,"['art pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'rock', 'stomp and holler']",234160,61,0.534,0.659,0,-8.279,1,0.027,0.487,0.0808,0.0892,0.497,107.052,4
Partners in Motion,Indigo,Wild Nothing,2018-08-31,"['art pop', 'chillwave', 'dream pop', 'electropop', 'indie pop', 'indie rock', 'indie surf', 'modern dream pop', 'nu gaze', 'shimmer pop', 'shoegaze']",260693,46,0.511,0.849,8,-5.98,0,0.0469,0.0494,0.00508,0.449,0.771,89.988,4
Alien,Alien,Beach House,2018-10-23,"['art pop', 'baltimore indie', 'chillwave', 'dream pop', 'indie pop', 'indie rock', 'indietronica', 'modern dream pop']",243386,39,0.439,0.851,1,-6.827,0,0.0576,0.219,0.794,0.393,0.26,119.702,4
I Was A Fool,Twentytwo in Blue,Sunflower Bean,2018-03-23,['modern power pop'],213173,40,0.555,0.795,0,-5.364,1,0.0344,0.156,3.2e-05,0.345,0.553,123.036,4
Saturday,In Mind,Real Estate,2017-03-17,"['chillwave', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'nu gaze']",283026,53,0.525,0.717,0,-6.06,1,0.0339,0.0716,0.575,0.121,0.211,130.898,4
Saturday,In Mind,Real Estate,2017-03-17,"['chillwave', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'nu gaze']",283026,53,0.525,0.717,0,-6.06,1,0.0339,0.0716,0.575,0.121,0.211,130.898,4
Trouble,Seeds,TV On The Radio,2014-11-17,"['alternative dance', 'alternative rock', 'brooklyn indie', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",274411,47,0.658,0.688,7,-3.709,1,0.0263,0.0178,0.000183,0.256,0.214,123.058,4
High Ticket Attractions,Whiteout Conditions,The New Pornographers,2017-01-27,"['alternative rock', 'anti-folk', 'canadian indie', 'indie pop', 'indie rock', 'modern power pop', 'modern rock', 'stomp and holler', 'vancouver indie']",231093,39,0.607,0.924,11,-3.763,1,0.0448,0.0439,1.67e-05,0.386,0.778,132.032,4
You Are Killing Me,Distortland,The Dandy Warhols,2016-04-08,"['alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'rock']",221424,28,0.68,0.718,0,-9.072,1,0.0295,0.015,0.0879,0.0849,0.886,136.06,4
You Are Killing Me,Distortland,The Dandy Warhols,2016-04-08,"['alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'rock']",221424,28,0.68,0.718,0,-9.072,1,0.0295,0.015,0.0879,0.0849,0.886,136.06,4
No Matter Where We Go,Light Upon the Lake,Whitney,2016-06-03,"['chicago indie', 'indie folk', 'indie pop', 'indie rock', 'stomp and holler']",161746,48,0.621,0.932,0,-3.8,0,0.0473,0.313,0.478,0.149,0.62,105.896,4
Ghostride,Jinx,Crumb,2019-06-14,"['indie garage rock', 'neo-psychedelic']",126120,63,0.665,0.35,2,-9.426,1,0.028,0.508,0.83,0.109,0.467,87.061,4
Stars Die,The Sky Moves Sideways (Remaster),Porcupine Tree,1995-02-03,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",301280,36,0.471,0.317,4,-14.573,0,0.0279,0.358,0.808,0.094,0.199,87.048,4
Make You Mine,Dear Life,High Valley,2016-11-18,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",211613,59,0.576,0.892,0,-4.178,1,0.0392,0.12,0.0,0.131,0.522,123.074,3
The Airway,Of June,Owl City,2007,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",203640,26,0.665,0.517,9,-9.264,1,0.0289,0.32,0.0,0.0925,0.609,120.003,4
Captains and Cruise Ships,Of June,Owl City,2007,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",208640,28,0.673,0.495,7,-8.299,1,0.0328,0.442,0.0,0.0506,0.91,62.647,4
Hello Seattle,Ocean Eyes (Deluxe Version),Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",167186,49,0.616,0.744,5,-4.682,0,0.0283,0.00223,0.0,0.158,0.74,118.995,4
Bags,Immunity,Clairo,2019-08-02,"['bedroom pop', 'boston indie', 'indie pop']",260519,71,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4
Plan On You,Plan On You,Adam Melchor,2019-03-06,"['indie anthem-folk', 'indie cafe pop', 'indie pop', 'new jersey indie']",208050,39,0.357,0.41,7,-12.721,1,0.0332,0.781,0.617,0.125,0.494,141.572,4
Feels Like Heaven,Dedicated To Bobby Jameson,Ariel Pink,2017-09-15,"['alternative dance', 'alternative rock', 'art pop', 'chillwave', 'experimental pop', 'freak folk', 'indie garage rock', 'indie pop', 'la indie', 'lo-fi', 'neo-psychedelic', 'new rave', 'new weird america', 'nu gaze']",196106,42,0.477,0.847,2,-3.862,1,0.0437,0.0479,8.6e-05,0.175,0.43,121.251,4
Idle Town,Sunset Season,Conan Gray,2018-11-16,"['bedroom pop', 'indie pop', 'pop']",237920,70,0.606,0.478,7,-6.035,1,0.0276,0.872,2.02e-05,0.106,0.266,77.086,4
Eleven Weeks,"The Rolling, Driftless North",Vansire,2017-01-26,"['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie']",185682,44,0.302,0.411,8,-13.016,1,0.0361,0.892,0.835,0.135,0.193,183.227,4
Monoliths,Spooky Action At a Distance,Lotus Plaza,2012-04-02,['nu gaze'],215280,21,0.459,0.805,4,-3.629,1,0.0432,0.00215,0.627,0.331,0.415,116.635,4
Hot Air Balloon,Ocean Eyes (Deluxe Version),Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",213106,48,0.618,0.812,1,-5.753,1,0.0311,0.122,3.2e-06,0.164,0.705,100.0,4
On The Wing,Ocean Eyes,Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",301213,41,0.601,0.756,10,-6.675,1,0.032,0.00049,0.000463,0.145,0.0927,115.003,4
Dear Vienna,Maybe I'm Dreaming,Owl City,2008,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",238640,25,0.625,0.709,1,-8.042,1,0.0279,0.0119,1.45e-05,0.107,0.435,120.01,4
Panda Bear,Of June,Owl City,2007,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",187640,27,0.617,0.612,10,-7.819,1,0.0359,0.244,0.00387,0.103,0.973,75.007,4
Metropolis,The Midsummer Station,Owl City,2012-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",218973,41,0.644,0.88,1,-5.285,1,0.0378,0.0199,8.17e-06,0.0584,0.846,127.99,4
Just Lose It,Encore (Deluxe Version),Eminem,2004-11-12,"['detroit hip hop', 'hip hop', 'rap']",248680,66,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,4
Just Lose It,Encore (Deluxe Version),Eminem,2004-11-12,"['detroit hip hop', 'hip hop', 'rap']",248680,66,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,4
Just Lose It,Encore (Deluxe Version),Eminem,2004-11-12,"['detroit hip hop', 'hip hop', 'rap']",248680,66,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,4
Hidden Cove,Osmosis,I Am Oak,2019-09-06,"['dutch indie', 'dutch indie rock', 'dutch singer-songwriter']",210320,29,0.638,0.403,6,-10.783,0,0.0242,0.652,0.115,0.0935,0.422,95.914,4
Without Me,The Eminem Show,Eminem,2002-05-26,"['detroit hip hop', 'hip hop', 'rap']",290320,84,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4
Money for Nothing,Brothers in Arms,Dire Straits,1985-05-13,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",506400,64,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,4
Breathe,Overture - EP,Ali Aiman,2014-06-13,['malaysian indie'],303920,21,0.629,0.316,0,-11.816,0,0.026,0.86,0.464,0.122,0.0946,74.988,4
Mountain of Madness,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",281773,38,0.361,0.611,10,-3.805,0,0.0376,0.201,5.78e-06,0.153,0.262,114.047,3
Song of Unrest - Isolation Remix,Song of Unrest (Isolation Remix),City and Colour,2020-05-02,"['canadian folk', 'canadian indie']",292453,37,0.182,0.302,7,-9.69,1,0.0332,0.85,0.0037,0.181,0.187,73.642,1
Astronaut,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",361000,47,0.304,0.548,0,-4.056,1,0.0384,0.131,0.00208,0.107,0.16,135.968,4
Living in Lightning,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",199000,44,0.56,0.629,0,-4.133,1,0.0276,0.0388,8.35e-06,0.1,0.442,138.027,4
Sleeping Sickness,Bring Me Your Love (Special Edition),City and Colour,2007,"['canadian folk', 'canadian indie']",248000,55,0.642,0.623,4,-5.217,0,0.0292,0.691,0.0,0.0706,0.327,134.932,4
Sleeping Sickness,Bring Me Your Love (Special Edition),City and Colour,2007,"['canadian folk', 'canadian indie']",248000,55,0.642,0.623,4,-5.217,0,0.0292,0.691,0.0,0.0706,0.327,134.932,4
Lay Me Down,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",360840,40,0.445,0.325,8,-9.054,0,0.0313,0.825,0.011,0.102,0.0583,120.64,4
Young Lovers,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",247533,42,0.339,0.725,1,-2.637,0,0.0351,0.037,4.15e-05,0.324,0.218,167.677,4
The War Years,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",397013,35,0.408,0.548,9,-7.691,0,0.032,0.507,0.397,0.137,0.129,131.081,4
Strangers,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",244560,47,0.338,0.935,7,-2.232,0,0.0562,0.0189,0.000287,0.185,0.272,151.844,4
Me and the Moonlight,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",172453,37,0.277,0.347,0,-9.074,1,0.0328,0.801,0.00555,0.137,0.342,132.628,4
Difficult Love,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",244360,49,0.238,0.664,1,-3.953,1,0.035,0.005,0.684,0.13,0.242,75.999,4
Imagination,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",347933,37,0.409,0.931,11,-3.868,0,0.067,0.0193,0.000735,0.0427,0.0856,120.023,4
Imagination,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",347933,37,0.409,0.931,11,-3.868,0,0.067,0.0193,0.000735,0.0427,0.0856,120.023,4
Imagination,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",347933,37,0.409,0.931,11,-3.868,0,0.067,0.0193,0.000735,0.0427,0.0856,120.023,4
Imagination,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",347933,37,0.409,0.931,11,-3.868,0,0.067,0.0193,0.000735,0.0427,0.0856,120.023,4
Imagination,A Pill for Loneliness,City and Colour,2019-10-04,"['canadian folk', 'canadian indie']",347933,37,0.409,0.931,11,-3.868,0,0.067,0.0193,0.000735,0.0427,0.0856,120.023,4
Northern Lights,Northern Lights,Jaymes Young,2017-09-22,"['indie poptimism', 'modern rock', 'pop']",237033,48,0.593,0.636,7,-9.068,1,0.0356,0.119,0.00152,0.0785,0.426,89.967,4
Fragments,Fragments,Jaymes Young,2018-02-02,"['indie poptimism', 'modern rock', 'pop']",256445,40,0.724,0.505,2,-9.993,0,0.0642,0.237,0.000723,0.106,0.253,123.973,4
Parachute,Parachute,Jaymes Young,2017-12-15,"['indie poptimism', 'modern rock', 'pop']",236540,44,0.667,0.564,9,-9.866,0,0.0312,0.721,0.00231,0.133,0.217,94.998,4
Two More Minutes - EP Version,Dark Star,Jaymes Young,2013-09-10,"['indie poptimism', 'modern rock', 'pop']",228571,39,0.662,0.655,0,-9.888,1,0.041,0.0967,0.00108,0.0856,0.426,84.035,4
Habits of My Heart - EP Version,Habits of My Heart,Jaymes Young,2014-09-28,"['indie poptimism', 'modern rock', 'pop']",210639,66,0.392,0.498,9,-7.63,0,0.117,0.665,0.000118,0.34,0.59,72.048,4
Splendor Riot,Modern Lore,Julian Lage,2018-02-02,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",236679,26,0.65,0.319,5,-10.907,1,0.0341,0.857,0.876,0.115,0.229,81.983,4
"Parlez Moi D'Amour - From ""The Magic Strings Of Frankie Presto: The Musical Companion""",The Magic Strings Of Frankie Presto: A Musical Companion,Various Artists,2015-11-06,[],159746,12,0.697,0.142,3,-11.994,1,0.0659,0.861,0.0,0.12,0.55,102.472,4
Are You Gonna Be My Girl,Get Born,Jet,2003-09-15,"['alternative rock', 'garage rock', 'modern rock', 'rock']",213800,76,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,4
Let Go,Details,Frou Frou,2002-01-01,"['downtempo', 'etherpop', 'lilith', 'metropopolis']",253893,58,0.524,0.559,5,-8.319,1,0.0298,0.185,5.94e-05,0.14,0.202,140.043,4
