name,playcount,listeners,mbid,url,streamable,tags
A Beacon School,275940,34505,,https://www.last.fm/music/A+Beacon+School,0,"dream pop, indie pop, indie"
Afro B,233559,34487,,https://www.last.fm/music/Afro+B,0,"british, UK, urban"
Steff da Campo,164725,34482,,https://www.last.fm/music/Steff+da+Campo,0,"seen live, House, club"
Madeline Kenney,211781,34463,,https://www.last.fm/music/Madeline+Kenney,0,"dream pop, indie, alternative"
Chad,135629,34462,358993bd-c99f-4016-ad70-1ff28e4b0099,https://www.last.fm/music/Chad,0,"chillout, electronic, lounge"
VOLA,1017450,34437,,https://www.last.fm/music/VOLA,0,"Progressive metal, Progressive rock, DJENT"
Tokyo Machine,598837,34413,,https://www.last.fm/music/Tokyo+Machine,0,"EDM, electronic, japanese"
Global Dan,443791,34399,,https://www.last.fm/music/Global+Dan,0,
Macky Gee,496051,34342,,https://www.last.fm/music/Macky+Gee,0,"Drum and bass, jump up, dnb"
Büyük Ev Ablukada,1461343,34339,22655bd5-1e82-4d5c-9d5d-c6897cae6362,https://www.last.fm/music/B%C3%BCy%C3%BCk+Ev+Ablukada,0,"indie, alternative, acoustic"
Rini,442463,34326,ec1515e5-b9d1-4329-b5db-bbbe748a1137,https://www.last.fm/music/Rini,0,rnb
Sonya Belousova,671082,34297,8175065c-5edb-477e-824d-b5aab9048f95,https://www.last.fm/music/Sonya+Belousova,0,"Soundtrack, the witcher, instrumental"
JGRREY,155657,34277,,https://www.last.fm/music/JGRREY,0,"soul, jazz, blues"
Dinah Jane,944233,34271,,https://www.last.fm/music/Dinah+Jane,0,"dance, Fifth Harmony, pop"
Lova,162171,34256,,https://www.last.fm/music/Lova,0,"pop, swedish, indie"
Theo Katzman,495492,34255,,https://www.last.fm/music/Theo+Katzman,0,"indie, pop, singer-songwriter"
Charlotte Adigéry,209573,34245,,https://www.last.fm/music/Charlotte+Adig%C3%A9ry,0,"pop, Belgium, electronic"
Panucci's Pizza,699649,34236,,https://www.last.fm/music/Panucci%27s+Pizza,0,"emo, math rock, indie"
OneUs,2313807,34215,,https://www.last.fm/music/OneUs,0,"Kpop, k-pop, seen live"
CLUBZ,438328,34207,,https://www.last.fm/music/CLUBZ,0,"shoegaze, mexico, spanish"
Tuyo,934337,34142,c22eda77-07ad-4291-bcaf-46c08602246d,https://www.last.fm/music/Tuyo,0,"seen live, folk, indie"
t+pazolite,1592359,34100,d72ae77d-ca32-498d-870e-8204165b8ee4,https://www.last.fm/music/t%252Bpazolite,0,"j-core, hardcore, speedcore"
indigo la End,1233833,34098,8d17b65b-8ccf-495c-8b79-1f53d6226448,https://www.last.fm/music/indigo+la+End,0,"japanese, indie, post-rock"
Joe Armon-Jones,196543,34084,,https://www.last.fm/music/Joe+Armon-Jones,0,"jazz, indie, british"
NSG,427390,34077,ecebea6a-c064-4409-9699-b0bf6b5df720,https://www.last.fm/music/NSG,0,"Grime, hip hop, pop"
Blood Incantation,615393,34050,,https://www.last.fm/music/Blood+Incantation,0,"death metal, Technical Death Metal, progressive death metal"
El Tigr3,289877,34013,,https://www.last.fm/music/El+Tigr3,0,"electronic, synthwave, electro house"
Calcinha Preta,693612,34004,0e3f5f4e-4ae1-422b-b451-298f87a8c922,https://www.last.fm/music/Calcinha+Preta,0,"Forro, brazilian, brazil"
Benjamin Martins,120880,33999,,https://www.last.fm/music/Benjamin+Martins,0,"instrumental, ambient"
Shay Lia,188388,33995,,https://www.last.fm/music/Shay+Lia,0,"rnb, soul, france"
Sing Street,585236,33994,,https://www.last.fm/music/Sing+Street,0,"new wave, fictional, Soundtrack"
Illuminati Hotties,452434,33990,,https://www.last.fm/music/Illuminati+Hotties,0,"indie rock, Lo-Fi, seen live"
Joe Nora,110184,33988,,https://www.last.fm/music/Joe+Nora,0,"chillout, downtempo, dubstep"
MANWOLVES,309578,33960,,https://www.last.fm/music/MANWOLVES,0,"jazz, Hip-Hop, rock"
S.A. Karl,130899,33944,,https://www.last.fm/music/S.A.+Karl,0,"ambient, piano, Background"
Everyone you know,274788,33939,,https://www.last.fm/music/Everyone+you+know,0,"british, electro, dance"
PIVOT Gang,510852,33927,,https://www.last.fm/music/PIVOT+Gang,0,"Hip-Hop, chicago, rap"
Chynna,310975,33920,3f86b401-adf2-4f59-b975-5af8ff60f322,https://www.last.fm/music/Chynna,0,"Hip-Hop, rap, rnb"
Arijit Singh,897189,33901,ed3f4831-e3e0-4dc0-9381-f5649e9df221,https://www.last.fm/music/Arijit+Singh,0,"Hindi, india, All"
Always Never,432476,33882,,https://www.last.fm/music/Always+Never,0,"rnb, electronic, pop"
Manu Pilas,285836,33864,,https://www.last.fm/music/Manu+Pilas,0,"Soundtrack, pop, Italy"
Token,663499,33841,aed1f8dd-c6c3-4605-8f7c-4a7a83c70578,https://www.last.fm/music/Token,0,"Hip-Hop, rap, hip hop"
bohnes,492027,33829,,https://www.last.fm/music/bohnes,0,"alternative, rock, alternative rock"
Silver Sphere,229510,33823,,https://www.last.fm/music/Silver+Sphere,0,"indie, pop, indie pop"
Josep Alba,198268,33815,,https://www.last.fm/music/Josep+Alba,0,ambient
Honey Dijon,157402,33798,,https://www.last.fm/music/Honey+Dijon,0,"seen live, House, electro"
The Chicks,499637,33794,cdcd2b97-49e6-4305-be94-ae358bf00ab9,https://www.last.fm/music/The+Chicks,0,"country, folk, bluegrass"
Hail the Sun,1326201,33775,86048067-211d-4b94-8af4-20494abbdedf,https://www.last.fm/music/Hail+the+Sun,0,"post-hardcore, experimental, Progressive rock"
Currents,1478694,33755,b7e442b4-30cd-4bd2-9238-032e74f7807d,https://www.last.fm/music/Currents,0,"metalcore, Progressive Metalcore, deathcore"
Los Retros,266096,33721,,https://www.last.fm/music/Los+Retros,0,"USA, Retro, California"
Girls' Generation-TTS,681370,33672,506c92c3-0d1f-4bc9-b6ee-848c99ef5fd4,https://www.last.fm/music/Girls%27+Generation-TTS,0,"k-pop, Girls Generation, SNSD"
Hogland,241512,33667,,https://www.last.fm/music/Hogland,0,
A.C.E,1311648,33636,,https://www.last.fm/music/A.C.E,0,"k-pop, Korean, ace"
jank,729188,33635,,https://www.last.fm/music/jank,0,"emo, weed pop, punk"
Juan Luis Guerra 4.40,412318,33605,,https://www.last.fm/music/Juan+Luis+Guerra+4.40,0,"merengue, fun, bachata"
Gamechops,461486,33596,d9ca50a0-985f-488c-960c-972b0ae406a2,https://www.last.fm/music/Gamechops,0,"electronic, chill, lofi"
The Technicolors,397682,33580,,https://www.last.fm/music/The+Technicolors,0,"seen live, indie, rock"
Landon Cube,399960,33552,,https://www.last.fm/music/Landon+Cube,0,"Hip-Hop, rock, alternative rock"
Gia Margaret,256838,33519,,https://www.last.fm/music/Gia+Margaret,0,"indie, singer-songwriter, seen live"
RICEWINE,237538,33513,,https://www.last.fm/music/RICEWINE,0,"indie, dream pop, Hip-Hop"
Fat Night,212030,33499,,https://www.last.fm/music/Fat+Night,0,"soul, funk, chicago"
DIA,1274632,33475,4c6537d0-be4d-4c80-892d-6b9be412b783,https://www.last.fm/music/DIA,0,"k-pop, pop, Deutschrap"
Babyfather,591474,33451,,https://www.last.fm/music/Babyfather,0,"Hip-Hop, experimental, Grime"
3030,871340,33445,0a2f181d-4edf-4022-afdc-a3e0a22c6a7a,https://www.last.fm/music/3030,0,"rap, hip hop, rnb"
Nines,443296,33427,d32c17bc-e621-4f22-a642-cd065fd2a598,https://www.last.fm/music/Nines,0,"hip hop, game remixes, rap"
Lorna Shore,1092141,33410,e86fc1f5-d632-44b2-8aea-38f83aadffe8,https://www.last.fm/music/Lorna+Shore,0,"deathcore, Progressive deathcore, metalcore"
Dynazty,785789,33405,34ed5c5f-24ca-4034-b9f7-1fa8e476d9be,https://www.last.fm/music/Dynazty,0,"hard rock, heavy metal, hair metal"
VICTOR INTERNET,229499,33395,,https://www.last.fm/music/VICTOR+INTERNET,0,"indie, Lo-Fi"
Koosen,301210,33349,,https://www.last.fm/music/Koosen,0,germany
JC Stewart,255354,33332,,https://www.last.fm/music/JC+Stewart,0,"seen live, pop, indie"
starry cat,563094,33327,,https://www.last.fm/music/starry+cat,0,"Lo-Fi, indie, acoustic"
End of the World,161457,33244,,https://www.last.fm/music/End+of+the+World,0,"pop, japanese, End of the world"
Binki,204033,33208,,https://www.last.fm/music/Binki,0,"experimental, indie pop, USA"
Yussef Dayes,178798,33196,,https://www.last.fm/music/Yussef+Dayes,0,"jazz, soul, UK"
DOMENIQUE DUMONT,247761,33190,,https://www.last.fm/music/DOMENIQUE+DUMONT,0,"electronic, synthpop, electronica"
dua saleh,177701,33178,,https://www.last.fm/music/dua+saleh,0,"experimental, rnb, Hip-Hop"
Mild Orange,366860,33137,,https://www.last.fm/music/Mild+Orange,0,"indie, psychedelic, dream pop"
Diego & Victor Hugo,530638,33130,,https://www.last.fm/music/Diego+&+Victor+Hugo,0,brazil
Ambjaay,187677,33127,,https://www.last.fm/music/Ambjaay,0,"Hip-Hop, rap, american"
Melanie Faye,116241,33127,,https://www.last.fm/music/Melanie+Faye,0,"Lo-Fi, indie, guitar"
Angel Du$t,1303159,33105,36c8b01c-cd8b-4ecd-b3fd-9f4f73371d2b,https://www.last.fm/music/Angel+Du$t,0,"hardcore, hardcore punk, punk"
Jordan Maxwell,211757,33082,,https://www.last.fm/music/Jordan+Maxwell,0,"Lo-Fi, journalism, chill"
Niack,297378,33070,,https://www.last.fm/music/Niack,0,"funk, brazilian, baile funk"
Woodz,859256,33054,66ea1572-d045-42b9-a5cf-85ea7938fd01,https://www.last.fm/music/Woodz,0,"rnb, Lo-Fi, Korean"
Хаски,2071885,33052,,https://www.last.fm/music/%D0%A5%D0%B0%D1%81%D0%BA%D0%B8,0,"Hip-Hop, rap, russian"
Rema,232222,33039,,https://www.last.fm/music/Rema,0,"under 2000 listeners, afrobeats, metal"
Joomanji,276198,33036,94ae1b47-b222-406c-8ad3-591ca3d9b5a5,https://www.last.fm/music/Joomanji,0,"Hip-Hop, jazz, soul"
End,557462,33022,e102623a-a232-4a91-b00b-8456bc60e2f1,https://www.last.fm/music/End,0,"black metal, breakcore, idm"
Nora Van Elken,210652,33006,,https://www.last.fm/music/Nora+Van+Elken,0,"electronic, indie, dutch"
Alextbh,246022,33005,,https://www.last.fm/music/Alextbh,0,"rnb, electronic, pop"
Grapetooth,207495,33004,,https://www.last.fm/music/Grapetooth,0,"indie pop, indie, USA"
laundry day,346672,32978,,https://www.last.fm/music/laundry+day,0,"pop, alternative, indie pop"
Volkor X,332171,32941,,https://www.last.fm/music/Volkor+X,0,"synthwave, retrowave, darksynth"
Atitude 67,549361,32929,,https://www.last.fm/music/Atitude+67,0,
Aversions Crown,1098831,32922,1484f3c1-ed7e-4e71-8663-819422bcbca8,https://www.last.fm/music/Aversions+Crown,0,"deathcore, Technical Deathcore, brutal deathcore"
Dr. Dundiff,87473,32906,,https://www.last.fm/music/Dr.+Dundiff,0,"hip hop, beats, jazz"
caterina barbieri,326191,32897,,https://www.last.fm/music/caterina+barbieri,0,"electronic, ambient, minimalism"
Miúcha,150029,32874,b72a2a9b-e783-473d-9d80-403876c685cd,https://www.last.fm/music/Mi%C3%BAcha,0,"Bossa Nova, brasil, brazil"
Mateus Carrilho,519535,32857,,https://www.last.fm/music/Mateus+Carrilho,0,"pop, gay, folk"
Ali,434027,32855,fcd649fc-e4c5-4ce6-a3a8-5ce15d67a9a8,https://www.last.fm/music/Ali,0,"rap francais, Hip-Hop, rap"
Hot Mulligan,1458888,32852,,https://www.last.fm/music/Hot+Mulligan,0,"pop punk, emo, math rock"
이소라,1561569,32838,49c35d10-34af-4a21-94b5-88f998d66093,https://www.last.fm/music/%EC%9D%B4%EC%86%8C%EB%9D%BC,0,"Korean, female vocalists, soul"
Costa Gold,1501262,32817,,https://www.last.fm/music/Costa+Gold,0,"rap, Hip-Hop, brazil"
James Earl Jones,304774,32781,cfb8476b-625a-4de1-a508-84c91ba22bc3,https://www.last.fm/music/James+Earl+Jones,0,"John Williams, Star Wars, George Lucas"
Amelie Lens,308278,32781,,https://www.last.fm/music/Amelie+Lens,0,"techno, trance, electronic"
Jeff Parker,371262,32759,4894f8eb-be75-4bd5-a3a3-7c20894439f9,https://www.last.fm/music/Jeff+Parker,0,"jazz, free jazz, guitar"
TRUE DAMAGE,602262,32749,,https://www.last.fm/music/TRUE+DAMAGE,0,"electronic, hip hop"
awfultune,324559,32746,,https://www.last.fm/music/awfultune,0,"indie, acoustic, dream pop"
Mattiel,327910,32743,,https://www.last.fm/music/Mattiel,0,"female vocalists, indie, USA"
Myrne,335272,32705,,https://www.last.fm/music/Myrne,0,"electronic, dance, techno"
Mili,1199977,32695,d2a92ee2-27ce-4e71-bfc5-12e34fe8ef56,https://www.last.fm/music/Mili,0,"japanese, j-pop, pop"
Boldy James,667226,32684,a59a3fdd-4bcc-4c61-b4c5-7d0c1341f2e2,https://www.last.fm/music/Boldy+James,0,"rap, detroit, Hip-Hop"
insaneintherainmusic,516045,32631,,https://www.last.fm/music/insaneintherainmusic,0,"jazz, video game music, instrumental"
Souly Had,311464,32620,,https://www.last.fm/music/Souly+Had,0,american
Ariel T,133328,32600,,https://www.last.fm/music/Ariel+T,0,"beats, lofi"
Fire From the Gods,540682,32559,,https://www.last.fm/music/Fire+From+the+Gods,0,"deathcore, metalcore, electronic"
Bonez MC,1367139,32538,,https://www.last.fm/music/Bonez+MC,0,"german, german hiphop, Hip-Hop"
Tom Gregory,167531,32503,,https://www.last.fm/music/Tom+Gregory,0,"indie, acoustic, under 2000 listeners"
Shinigami,976940,32494,5e320aa4-f178-448b-bf7a-e4cc4bcc452e,https://www.last.fm/music/Shinigami,0,"screamo, emo rap, indie"
Bella Boo,164484,32489,,https://www.last.fm/music/Bella+Boo,0,"House, electronic, deep house"
Nathan Dawe,212316,32482,,https://www.last.fm/music/Nathan+Dawe,0,"electronic, House, deep house"
Jake Scott,314913,32466,,https://www.last.fm/music/Jake+Scott,0,"indie, singer songwriter"
UnoTheActivist,834065,32441,,https://www.last.fm/music/UnoTheActivist,0,"Hip-Hop, rap, trap"
American Pleasure Club,418089,32431,,https://www.last.fm/music/American+Pleasure+Club,0,"emo, indie, sad"
Vein,1012168,32411,0f4a845b-82c5-4627-9c1d-b00c092a4e9f,https://www.last.fm/music/Vein,0,"metalcore, mathcore, hardcore"
Tempers,415512,32361,70e0a6cc-887b-473b-b563-32883fda61a3,https://www.last.fm/music/Tempers,0,"post-punk, synthpop, electronic"
STEVE MONITE,162608,32360,,https://www.last.fm/music/STEVE+MONITE,0,"funk, Disco, electronic"
boulevard depo,1803475,32303,,https://www.last.fm/music/boulevard+depo,0,"cloud rap, Hip-Hop, rap"
Khemmis,541482,32302,,https://www.last.fm/music/Khemmis,0,"doom metal, sludge metal, stoner metal"
Tosh Møller,125063,32299,,https://www.last.fm/music/Tosh+M%C3%B8ller,0,
Be Svendsen,268992,32239,f3a3d20f-c827-4219-aa31-4515e529d444,https://www.last.fm/music/Be+Svendsen,0,"tech house, minimal, electronic"
JeFF BERNAT,459012,32194,,https://www.last.fm/music/JeFF+BERNAT,0,"soul, acoustic, r&b"
blackwave.,271407,32188,,https://www.last.fm/music/blackwave.,0,"Hip-Hop, soul, rnb"
Dre'es,234670,32156,,https://www.last.fm/music/Dre%27es,0,
Amyl and the Sniffers,570925,32135,,https://www.last.fm/music/Amyl+and+the+Sniffers,0,"punk, australia, Garage Punk"
POMME,736395,32129,,https://www.last.fm/music/POMME,0,"french, chanson, pop"
Gabbie Hanna,508888,32127,,https://www.last.fm/music/Gabbie+Hanna,0,"pop, singer-songwriter, songwriter"
Saâda Bonaire,288045,32098,2ac21bc6-38e3-47b2-a455-462219cb886e,https://www.last.fm/music/Sa%C3%A2da+Bonaire,0,"synthpop, new wave, germany"
Ocean Grove,726406,32097,,https://www.last.fm/music/Ocean+Grove,0,"hardcore, Nu Metal, metalcore"
The Murder Capital,414388,32091,,https://www.last.fm/music/The+Murder+Capital,0,"post-punk, irish, ireland"
Maximum Love,241201,32073,,https://www.last.fm/music/Maximum+Love,0,"electronic, Disco, instrumental"
Yella Beezy,194399,32052,,https://www.last.fm/music/Yella+Beezy,0,"rap, Hip-Hop, texas"
Тима Белорусских,940019,32039,,https://www.last.fm/music/%D0%A2%D0%B8%D0%BC%D0%B0+%D0%91%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D1%85,0,"pop, govno, Hip-Hop"
Dan Mason ダン·メイソン,417364,32031,,https://www.last.fm/music/Dan+Mason+%E3%83%80%E3%83%B3%C2%B7%E3%83%A1%E3%82%A4%E3%82%BD%E3%83%B3,0,"vaporwave, future funk, DMT Tapes FL"
Hello Venus,1424456,32031,dfa88d06-1e44-4916-b070-840c70bdbc4a,https://www.last.fm/music/Hello+Venus,0,"k-pop, Korean, Kpop"
Kerala Dust,267641,32023,,https://www.last.fm/music/Kerala+Dust,0,"london, deep house, United States"
Sleep Token,866291,32011,,https://www.last.fm/music/Sleep+Token,0,"Progressive rock, Progressive metal, metal"
Lorenzo,604158,32011,d90a6c75-62a2-42f2-8d65-99e8576a6f8c,https://www.last.fm/music/Lorenzo,0,"reggae, rap, Hip-Hop"
Prince Daddy & The Hyena,1363942,32010,,https://www.last.fm/music/Prince+Daddy+&+The+Hyena,0,"emo, pop punk, punk"
Dehd,343673,31993,,https://www.last.fm/music/Dehd,0,"indie rock, Lo-Fi, indie"
glass beach,817927,31958,,https://www.last.fm/music/glass+beach,0,"indie, emo, experimental"
The Shivas,233601,31944,50bb2d85-7a6b-4457-b995-9c1074c17d52,https://www.last.fm/music/The+Shivas,0,"Garage Rock, Psychedelic Rock, psychedelic"
Luna Meguise,211945,31937,,https://www.last.fm/music/Luna+Meguise,0,
Gnar,407684,31899,,https://www.last.fm/music/Gnar,0,rap
PRO8L3M,6273246,31887,35065f97-dfdd-4284-9751-ebb9e852b0fd,https://www.last.fm/music/PRO8L3M,0,"seen live, rap, Hip-Hop"
Matt OX,369210,31864,,https://www.last.fm/music/Matt+OX,0,"gay, Trash, piece of shit"
CHERRY BULLET,963764,31863,,https://www.last.fm/music/CHERRY+BULLET,0,"k-pop, girl group, Korean"
RYnx,202738,31841,,https://www.last.fm/music/RYnx,0,"electronic, japanese, female vocalists"
whitewoods,305558,31835,,https://www.last.fm/music/whitewoods,0,"chillwave, american, meme"
Matuê,946435,31823,,https://www.last.fm/music/Matu%C3%AA,0,"rap, brazil, brazilian"
I_O,287016,31777,,https://www.last.fm/music/I_O,0,"techno, electronic, acid techno"
Mildlife,200129,31771,,https://www.last.fm/music/Mildlife,0,"jazz fusion, jazz, Psychedelic Rock"
Malibu,172530,31766,ee27266a-0bc7-4d7a-bd45-50df7ea5daef,https://www.last.fm/music/Malibu,0,"ambient, dance, reggae"
Jebroer,469773,31688,0fc3ed5c-eeb7-45b4-b222-132dae4834ef,https://www.last.fm/music/Jebroer,0,"nederhop, trap, rap"
Rimon,182112,31644,,https://www.last.fm/music/Rimon,0,"rnb, soul, netherlands"
SL,538401,31627,74c62238-d0d9-47c2-8a77-a8ac31383c75,https://www.last.fm/music/SL,0,"Hip-Hop, rap, Grime"
Luh Kel,318797,31619,,https://www.last.fm/music/Luh+Kel,0,"soul, rnb"
Mandragora,512210,31615,,https://www.last.fm/music/Mandragora,0,"Melodic Death Metal, seen live, lithuanian"
Deante' Hitchcock,237178,31612,,https://www.last.fm/music/Deante%27+Hitchcock,0,"Hip-Hop, rap, hip hop"
Moreno Veloso,256297,31599,b4082b3e-1e45-4544-8d5b-a5fc367648fa,https://www.last.fm/music/Moreno+Veloso,0,"world, brasil, brazilian"
Kingdom of Giants,615721,31584,,https://www.last.fm/music/Kingdom+of+Giants,0,"metalcore, post-hardcore, experimental"
Daria Zawiałow,1503122,31580,,https://www.last.fm/music/Daria+Zawia%C5%82ow,0,"seen live, pop, alternative"
Silje Månsson,114421,31568,,https://www.last.fm/music/Silje+M%C3%A5nsson,0,
Irizarry Barraza,135754,31503,,https://www.last.fm/music/Irizarry+Barraza,0,ambient
Metá Metá,733244,31490,61dec3a8-94f1-4d2d-a654-432577c7dba7,https://www.last.fm/music/Met%C3%A1+Met%C3%A1,0,"experimental, jazz, brazilian"
Leoniden,651993,31465,,https://www.last.fm/music/Leoniden,0,"seen live, indie rock, Kiel"
Jeremy Passion,254044,31460,8d89e8d4-8fb0-41b6-bfd7-8fb24b6a55f9,https://www.last.fm/music/Jeremy+Passion,0,"Neo-Soul, soul, reggae"
Smyang Piano,879827,31457,,https://www.last.fm/music/Smyang+Piano,0,"instrumental, piano, Lo-Fi"
Chinese Football,460283,31437,,https://www.last.fm/music/Chinese+Football,0,"emo, math rock, post-rock"
Harmless,228545,31403,,https://www.last.fm/music/Harmless,0,"indie pop, mexico"
Figub Brazlevič,286584,31402,d23ae082-68aa-4020-9712-05e9ae2e8ee6,https://www.last.fm/music/Figub+Brazlevi%C4%8D,0,"beats, instrumental hip-hop, Hip-Hop"
Miracle Musical,471708,31389,,https://www.last.fm/music/Miracle+Musical,0,"experimental, pop, baroque pop"
Spencer Hunt,178155,31381,,https://www.last.fm/music/Spencer+Hunt,0,"chill, Lo-Fi, lofi"
Opus Monik,140151,31381,,https://www.last.fm/music/Opus+Monik,0,
Konai,718941,31365,,https://www.last.fm/music/Konai,0,"Hip-Hop, indie, rap"
PIP MILLETT,188328,31364,,https://www.last.fm/music/PIP+MILLETT,0,"rnb, soul, british"
Itamar Assumpção,597258,31356,927bed14-bae2-4f2d-bc37-4d0562775d31,https://www.last.fm/music/Itamar+Assump%C3%A7%C3%A3o,0,"mpb, brasil, brazilian"
Cream Soda,702062,31340,,https://www.last.fm/music/Cream+Soda,0,"House, deep house, russian"
Quando Rondo,503629,31290,,https://www.last.fm/music/Quando+Rondo,0,"rap, Hip-Hop, trap"
Gesu No Kiwami Otome,695715,31278,,https://www.last.fm/music/Gesu+No+Kiwami+Otome,0,"japanese, J-rock, math rock"
Axel Flóvent,153406,31269,,https://www.last.fm/music/Axel+Fl%C3%B3vent,0,"icelandic, folk, acoustic"
DJ Blyatman,555254,31265,,https://www.last.fm/music/DJ+Blyatman,0,"Hardbass, hardstyle, russian"
Drenchill,212033,31254,,https://www.last.fm/music/Drenchill,0,"Portugal, portuguese"
Duskus,195420,31231,,https://www.last.fm/music/Duskus,0,"UK, trap, future beats"
Fredo,388971,31224,df8a1df4-ef85-48fa-8611-c953dde665b4,https://www.last.fm/music/Fredo,0,"electronic, japanese, downtempo"
KEANU SILVA,170699,31217,,https://www.last.fm/music/KEANU+SILVA,0,"House, electronic, dance"
Christopher Larkin,1002277,31217,,https://www.last.fm/music/Christopher+Larkin,0,"Soundtrack, australia, neoclassical darkwave"
