name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Still Now,Still Now,MVS,2018-02-13,['background music'],178932,55,0.216,0.0926,0,-23.396,1,0.0413,0.99,0.945,0.114,0.0678,99.948,4
Aum Boreal,Aum Boreal,Mahgreb Machine,2017-09-07,['background music'],184000,47,0.0792,0.186,8,-22.858,1,0.04,0.959,0.918,0.291,0.039,81.332,4
Longing,Piano & Chill,Various Artists,2016-07-31,[],121973,57,0.363,0.0263,6,-29.73,1,0.0708,0.996,0.962,0.0848,0.357,165.688,4
From Afar,From Afar,High Blue Sky,2017-09-04,['background music'],166470,35,0.276,0.00925,6,-28.454,0,0.0406,0.994,0.848,0.0621,0.0761,72.89,3
Spiritual Conquest,Spiritual Conquest,Natural X,2017-06-27,['background music'],202015,45,0.162,0.00532,11,-36.77,1,0.0376,0.969,0.821,0.115,0.0307,68.814,4
Rapture,Rapture,Aquasonic,2017-07-26,['background music'],160000,41,0.318,0.185,0,-17.571,1,0.037,0.327,0.901,0.0892,0.0389,105.03,4
Red Gold Yesterday,Dawning,LUCHS,2016-06-02,"['background music', 'calming instrumental', 'focus']",138574,56,0.384,0.235,10,-20.69,1,0.0332,0.885,0.852,0.0874,0.193,95.95,3
Demi Sec,Demi Sec,Sub-City Keys,2018-03-28,"['background music', 'focus']",175934,50,0.326,0.0038,10,-30.011,0,0.0594,0.993,0.95,0.127,0.373,69.853,4
Translucent,If You Will,Oscar Collin,2013-09-01,[],127169,45,0.174,0.0293,3,-25.65,1,0.045,0.895,0.919,0.111,0.0508,106.927,4
This Moment,This Moment,Bela Nemeth,2017-02-07,['focus'],154663,61,0.253,0.00611,4,-29.25,1,0.0489,0.995,0.959,0.0861,0.309,81.02,4
"September - from DreamWorks Animation's ""TROLLS""",TROLLS (Original Motion Picture Soundtrack),Trolls,2016-09-23,['deep classic garage rock'],235000,62,0.774,0.849,9,-2.986,1,0.0301,0.016,0.000199,0.0348,0.962,126.996,4
Hi-Five,Burn Your Fire For No Witness (Deluxe Edition),Angel Olsen,2014-11-18,"['alternative americana', 'art pop', 'electropop', 'freak folk', 'indie folk', 'indie pop', 'indie rock']",177520,41,0.514,0.574,9,-7.224,1,0.0467,0.0443,0.00826,0.142,0.369,125.389,4
Shut Up Kiss Me,MY WOMAN,Angel Olsen,2016-09-02,"['alternative americana', 'art pop', 'electropop', 'freak folk', 'indie folk', 'indie pop', 'indie rock']",202200,62,0.373,0.63,7,-5.131,1,0.0461,0.0552,0.0,0.107,0.352,115.942,4
Midway,Psychic Reader,Bad Bad Hats,2015-07-17,['minneapolis indie'],184871,44,0.747,0.711,7,-4.27,1,0.0354,0.0291,0.000465,0.101,0.353,113.007,4
Street Spirit (Fade Out),The Bends,Radiohead,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",253853,63,0.488,0.453,4,-11.562,0,0.0304,0.314,0.691,0.179,0.129,138.077,4
A Better Son/Daughter,The Execution Of All Things,Rilo Kiley,2002-10-01,"['anti-folk', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'lilith']",279066,51,0.479,0.424,4,-10.919,1,0.0404,0.0742,0.91,0.184,0.0473,113.931,3
Make It Holy,If I Was (Deluxe Edition),The Staves,2014-10-20,"['chamber pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler', 'uk americana']",273546,45,0.564,0.255,5,-12.982,0,0.0318,0.869,3.99e-05,0.135,0.215,133.075,4
Middle Of My Mind,The Pleasant Trees (Volume 2),Tom Rosenthal,2015-12-25,"['british singer-songwriter', 'indie anthem-folk', 'indie folk']",164721,52,0.607,0.198,2,-14.271,1,0.038,0.963,0.00425,0.107,0.381,76.702,4
Cycling Trivialities,In Our Nature,José González,2007-09-24,"['gothenburg indie', 'indie folk', 'neo mellow', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",489213,38,0.525,0.326,11,-9.857,1,0.0359,0.778,0.625,0.0918,0.138,110.616,4
No Heaven,Chill' Em All,Champion,2004,['uk funky'],206533,40,0.651,0.684,4,-10.376,1,0.0651,0.0176,0.743,0.617,0.606,120.052,4
Control,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",221426,48,0.741,0.634,9,-6.625,0,0.0264,0.00676,2.59e-05,0.337,0.951,113.999,4
Falls (feat. Sasha Sloan),A Moment Apart,ODESZA,2017-09-08,"['chillwave', 'ninja']",232936,60,0.294,0.697,6,-6.029,1,0.128,0.0398,0.00011,0.136,0.183,160.566,4
Line Of Sight (feat. WYNNE & Mansionair),A Moment Apart,ODESZA,2017-09-08,"['chillwave', 'ninja']",237140,64,0.558,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.173,89.992,4
Sun Models (feat. Madelyn Grant),In Return,ODESZA,2014-09-08,"['chillwave', 'ninja']",160000,67,0.683,0.481,8,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,4
Across The Room (feat. Leon Bridges),A Moment Apart,ODESZA,2017-09-08,"['chillwave', 'ninja']",283537,66,0.566,0.587,6,-5.96,1,0.0308,0.0155,2.05e-05,0.111,0.246,82.046,4
The Plateaux Of Mirror - 2004 Digital Remaster,"Ambient, Vol. 2: The Plateaux Of Mirror",Harold Budd,1980,"['ambient', 'american contemporary classical', 'art rock', 'compositional ambient', 'drone', 'fourth world', 'minimalism']",253893,43,0.234,0.0138,8,-30.699,0,0.0487,0.988,0.83,0.106,0.0344,91.085,4
The Girl With the Flesh Colored Crayon,Aix Em Klemm,Aix Em Klemm,2000-01-01,"['drone', 'experimental guitar']",392293,25,0.0931,0.273,9,-18.318,1,0.0365,0.759,0.836,0.0888,0.0422,74.914,1
Elation,Chasing Cloud Nine,LUCHS,2016-06-17,"['background music', 'calming instrumental', 'focus']",157125,47,0.155,0.0261,7,-27.763,1,0.0385,0.989,0.977,0.0871,0.0483,88.157,5
Dawning,Dawning,LUCHS,2016-06-02,"['background music', 'calming instrumental', 'focus']",139671,43,0.214,0.122,0,-20.499,1,0.0324,0.347,0.854,0.185,0.0464,140.193,4
Man In The Moon,Man In The Moon,Wilma Harrods,2017-02-02,['calming instrumental'],152958,48,0.439,0.0535,10,-21.144,1,0.0746,0.991,0.96,0.11,0.472,69.682,5
Signals - Remastered 2005,Apollo,Brian Eno,1983-07-01,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'dance rock', 'drone', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism']",166560,50,0.0672,0.0119,6,-41.808,1,0.0457,0.969,0.944,0.12,0.0701,70.521,1
Ella's Lullaby,Enno Aare,Enno Aare,2016-11-28,['focus'],220384,56,0.35,0.0256,2,-22.589,1,0.0334,0.957,0.88,0.106,0.071,77.664,4
Bells In The Wind,Bells In The Wind,Bud Hollister,2016-12-18,['focus'],170218,42,0.516,0.00272,2,-21.946,1,0.038,0.981,0.935,0.112,0.545,69.979,4
Now Is The Time To Leave,Departure,August Wilhelmsson,2016-06-07,"['background music', 'focus']",128000,49,0.166,0.0151,0,-26.574,0,0.0413,0.99,0.985,0.0946,0.0619,70.156,5
The First Two Times,Piano Pieces,Jonatan Mollberg,2015-10-09,"['background music', 'focus']",131815,40,0.571,0.00295,10,-28.287,1,0.114,0.995,0.96,0.0865,0.544,68.943,3
Drift - Remastered 2005,Apollo,Brian Eno,1983-07-01,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'dance rock', 'drone', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism']",189466,44,0.255,0.116,5,-29.308,1,0.0437,0.884,0.894,0.0792,0.0309,69.339,3
Ferrum,Mirror,Chihei Hatakeyama,2011-08-01,"['ambient', 'compositional ambient', 'drift', 'drone', 'experimental ambient', 'fourth world', 'j-ambient', 'nu age']",973880,38,0.23,0.168,3,-22.653,1,0.0481,0.988,0.906,0.0967,0.0908,135.059,3
Morning Hue,Silent Shores,Deep Inside,2014-03-04,['background music'],126248,38,0.22,0.00093,7,-37.043,1,0.0419,0.996,0.974,0.0937,0.0392,69.67,4
Chalets,The Wood Painter,Martin Gauffin,2011-08-08,"['background music', 'focus']",96000,43,0.169,0.0532,7,-24.549,1,0.0378,0.978,0.849,0.132,0.047,72.17,5
þÚ Ert Jörðin,…And They Have Escaped the Weight of Darkness,Ólafur Arnalds,2010-05-10,"['bow pop', 'compositional ambient', 'focus', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']",274355,55,0.208,0.0847,0,-20.917,1,0.0425,0.982,0.931,0.102,0.0391,123.979,5
Fidelity,When You Were Here,Rannar Sillard,2014-05-01,"['background music', 'calming instrumental', 'focus']",111302,39,0.404,0.0101,2,-27.332,1,0.0358,0.979,0.769,0.0979,0.263,99.089,3
Suaimhneas,Suaimhneas,Ceilidh,2017-02-17,['focus'],211212,56,0.217,0.141,11,-19.913,0,0.0369,0.968,0.835,0.111,0.0732,117.029,4
Somewhere In Between,Departure,August Wilhelmsson,2016-06-07,"['background music', 'focus']",151511,59,0.13,0.0454,0,-26.834,1,0.0365,0.983,0.971,0.0938,0.0391,67.667,3
In and Out of Dreams,In and Out of Dreams,chillchild,2018-08-21,['background music'],147004,37,0.197,0.0971,5,-22.423,1,0.0465,0.935,0.654,0.105,0.0344,67.689,5
Moments,Endless Fragments of Time,Deep Watch,2017-02-23,"['background music', 'focus']",215755,57,0.152,0.0315,6,-29.774,0,0.047,0.922,0.775,0.11,0.155,139.095,3
Flight From The City,Orphée,Jóhann Jóhannsson,2016-09-16,"['bow pop', 'compositional ambient', 'focus', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",391160,57,0.13,0.086,10,-21.92,1,0.0373,0.932,0.912,0.108,0.0375,90.223,4
Zero Point (feat. Lyz Cooper),Zero Point (feat. Lyz Cooper),Silence & Air,2017-11-28,[],566177,19,0.0809,0.0327,5,-34.209,1,0.0415,0.956,0.96,0.112,0.0366,83.538,4
Olancha Farewell,Lovely Thunder,Harold Budd,1986,"['ambient', 'american contemporary classical', 'art rock', 'compositional ambient', 'drone', 'fourth world', 'minimalism']",138426,59,0.196,0.00687,7,-34.255,1,0.0442,0.992,0.917,0.106,0.053,72.125,4
Foreshadowed - 2005 Digital Remaster,The Pearl,Harold Budd,1984,"['ambient', 'american contemporary classical', 'art rock', 'compositional ambient', 'drone', 'fourth world', 'minimalism']",232440,41,0.342,0.0314,3,-25.319,0,0.0439,0.992,0.906,0.0767,0.117,100.022,4
A Clearing - Remastered 2004,Ambient 4: On Land,Brian Eno,1982-03-01,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'dance rock', 'drone', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism']",247946,38,0.169,0.00154,5,-32.367,1,0.0601,0.986,0.97,0.0847,0.0283,115.74,4
Stars - Remastered 2005,Apollo,Brian Eno,1983-07-01,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'dance rock', 'drone', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism']",480280,46,0.149,0.0271,5,-33.771,1,0.0487,0.992,0.932,0.0632,0.0592,82.003,3
This Delicate Place (Scaled Down Version),Partly Cloudy,Silver Maple,2016-06-17,"['background music', 'focus']",160949,51,0.597,0.0262,7,-25.639,1,0.0518,0.982,0.872,0.101,0.206,120.291,3
Looking For More,Washed In Light,Alan Ellis,2016-06-16,"['background music', 'focus']",160000,30,0.174,0.0352,5,-27.932,1,0.0518,0.908,0.906,0.112,0.0383,114.209,4
Stop Everything! It's Snowing,A Sense Of Uncertainty,Good Weather For An Airstrike,2013-06-22,"['compositional ambient', 'drift']",237999,46,0.173,0.014,1,-20.717,1,0.042,0.961,0.826,0.0801,0.0396,89.776,4
This Barren Land,Singing Stones,Jasper TX,2009,"['swedish experimental', 'warm drone']",361253,28,0.0687,0.021,7,-27.997,1,0.0481,0.702,0.8,0.112,0.0816,79.241,4
This Barren Land,Singing Stones,Jasper TX,2009,"['swedish experimental', 'warm drone']",361253,28,0.0687,0.021,7,-27.997,1,0.0481,0.702,0.8,0.112,0.0816,79.241,4
Lizard Point - Remastered 2004,Ambient 4: On Land,Brian Eno,1982-03-01,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'dance rock', 'drone', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism']",274306,40,0.136,0.0108,1,-35.954,1,0.0343,0.897,0.813,0.147,0.0312,88.529,4
Subtext,Translucence + Drift Music,John Foxx,2003-08-25,"['ambient', 'art rock', 'dance rock', 'laboratorio', 'new romantic', 'new wave', 'synthpop']",359680,43,0.109,0.00459,9,-32.667,0,0.0338,0.989,0.89,0.0796,0.0441,70.122,3
Drifter,You Were Always an Island,Alaskan Tapes,2018-07-18,"['compositional ambient', 'focus']",211306,23,0.279,0.221,11,-25.125,1,0.232,0.9,0.922,0.405,0.0403,140.631,4
Musicbox,Musicbox,Amy Yeager,2016-12-18,['calming instrumental'],148098,43,0.681,0.0808,7,-18.979,1,0.0653,0.983,0.957,0.115,0.51,79.998,4
Fantasazing,Fantasazing,Agatha Reilly,2016-10-16,['background music'],192352,60,0.33,0.005,5,-34.638,1,0.0499,0.994,0.976,0.109,0.0749,85.067,4
Fantasazing,Fantasazing,Agatha Reilly,2016-10-16,['background music'],192352,60,0.33,0.005,5,-34.638,1,0.0499,0.994,0.976,0.109,0.0749,85.067,4
Maybe They Will Sing for Us Tomorrow,Maybe They Will Sing for Us Tomorrow,Hammock,2008-08-06,"['ambient worship', 'compositional ambient', 'focus', 'post-rock', 'space ambient']",308906,46,0.114,0.241,0,-15.954,1,0.0462,0.685,0.916,0.0501,0.0398,77.945,3
At the Mercy of the Waves,Holly Lane,Clem Leek,2010-08-30,"['compositional ambient', 'focus', 'nu age']",299680,51,0.207,0.387,4,-22.162,1,0.0825,0.96,0.97,0.751,0.0542,136.692,4
The Girl Plays,To Jan,Leonard Anderson,2016-12-17,['focus'],188411,44,0.385,0.0178,3,-25.191,1,0.0539,0.99,0.944,0.134,0.134,106.586,4
Simplicity,"Ambient Compilation, Vol. 2: Sound Therapy",Various Artists,2018-02-20,[],156000,38,0.232,0.226,5,-18.846,1,0.0388,0.963,0.931,0.198,0.0384,78.588,4
Radiant City,Bordeaux,Robin Guthrie,2011-02-18,"['ambient', 'art rock', 'compositional ambient', 'dream pop', 'drone', 'ethereal wave', 'fourth world']",293480,42,0.223,0.0828,2,-24.326,1,0.0563,0.99,0.828,0.0828,0.0359,129.825,4
All Was Quiet,You Were Always an Island,Alaskan Tapes,2018-07-18,"['compositional ambient', 'focus']",279986,31,0.352,0.121,1,-22.297,1,0.0425,0.95,0.924,0.106,0.0272,123.994,5
Girl Nap,The Effective Disconnect,Brian McBride,2010-10-25,"['ambient', 'compositional ambient', 'drift', 'drone', 'nu age']",231213,35,0.0946,0.181,4,-20.99,1,0.0361,0.953,0.915,0.118,0.0328,77.092,3
Kiss the Sky,Voices and Choices,Shawn Lee's Ping Pong Orchestra,2006-01-30,['funk'],218746,54,0.575,0.68,6,-7.109,0,0.0281,0.0977,0.572,0.198,0.241,85.279,4
Missed the Boat,We Were Dead Before The Ship Even Sank,Modest Mouse,2007-03-20,"['alternative rock', 'dance-punk', 'double drumming', 'indie pop', 'indie rock', 'modern rock', 'rock', 'washington indie']",264813,61,0.71,0.698,2,-5.797,1,0.0332,0.0697,0.0,0.478,0.852,104.007,4
October,Broken Bells,Broken Bells,2010-03-01,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",218106,50,0.546,0.627,6,-5.091,0,0.0276,0.123,3.68e-06,0.0923,0.41,143.996,4
Simple Song,Port Of Morrow,The Shins,2012-03-16,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']",255400,63,0.546,0.878,7,-5.137,1,0.0525,0.0133,0.0,0.135,0.35,119.945,4
Mountain at My Gates,What Went Down,Foals,2015-08-28,"['alternative dance', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",244293,67,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0783,0.246,0.617,104.05,4
The Angel and the Fool,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",195080,43,0.597,0.323,5,-11.992,1,0.039,0.613,0.828,0.0799,0.358,75.006,4
Lazy Wonderland,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",201786,37,0.649,0.436,3,-8.01,1,0.0266,0.481,1.62e-05,0.0758,0.614,124.939,4
Leave It Alone,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",330853,42,0.499,0.444,1,-8.749,1,0.026,0.641,0.00348,0.122,0.484,141.987,4
Holding on for Life,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",236866,54,0.342,0.587,11,-7.273,0,0.0537,0.00648,0.0995,0.207,0.484,168.847,4
Sense of Insanity - Radio Edit,Sense of Insanity,Blackfield,2013-08-20,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",169388,6,0.422,0.738,11,-6.796,1,0.0318,4.61e-05,0.302,0.0976,0.218,112.039,4
Sense of Insanity - Radio Edit,Sense of Insanity,Blackfield,2013-08-20,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",169388,6,0.422,0.738,11,-6.796,1,0.0318,4.61e-05,0.302,0.0976,0.218,112.039,4
Gone Away,Life Left To Go,SafetySuit,2008-01-01,"['acoustic pop', 'neo mellow', 'pop rock']",336000,35,0.438,0.457,2,-5.687,1,0.0326,0.0446,2.03e-05,0.11,0.13,118.256,3
Flagpole Sitta,Flagpole Sitta,Broken Anchor,2012-11-15,[],265925,22,0.637,0.364,3,-13.427,1,0.0305,0.459,0.0592,0.0845,0.343,107.994,4
Simple Season,Landmark,Hippo Campus,2017-02-24,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'minneapolis indie', 'modern alternative rock', 'modern rock']",207133,50,0.598,0.784,8,-4.376,1,0.0337,0.514,0.0,0.123,0.597,105.009,4
Buttercup,Landmark,Hippo Campus,2017-02-24,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'minneapolis indie', 'modern alternative rock', 'modern rock']",226610,69,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,4
This Ticonderoga,The Getaway,Red Hot Chili Peppers,2016-06-17,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",215200,52,0.238,0.949,8,-4.575,1,0.247,0.016,0.0,0.0864,0.405,87.843,4
Cream On Chrome - Single Edit,Cream On Chrome,Ratatat,2015-04-13,"['alternative dance', 'new rave']",235362,53,0.79,0.692,7,-4.704,0,0.0532,0.0275,0.369,0.528,0.82,100.264,4
Wildcat,Classics,Ratatat,2006-08-22,"['alternative dance', 'new rave']",260173,56,0.703,0.718,1,-7.522,1,0.0669,0.0479,0.432,0.0415,0.785,115.993,4
Loud Pipes,Classics,Ratatat,2006-08-22,"['alternative dance', 'new rave']",226533,60,0.718,0.703,7,-7.162,0,0.0382,0.109,0.822,0.208,0.858,87.975,4
Sleep Through the Downpour,Magical Rain Sounds,Rain Sounds,2015-12-27,"['environmental', 'sleep']",261276,26,0.164,1.0,9,-12.364,1,0.0452,0.121,0.938,0.944,0.00684,89.249,4
Sleep Through the Night,Sleeping Music: Relaxing and Soothing Music to Help You Sleep and Cure Insomnia,Deep Sleep Music Collective,2016-10-11,['sleep'],153756,30,0.174,0.000525,1,-41.19,1,0.0534,0.992,0.807,0.131,0.0384,73.369,4
Shame,Migrant (Deluxe),The Dear Hunter,2013-04-02,"['dreamo', 'progressive jazz fusion', 'progressive post-hardcore']",244120,30,0.637,0.443,0,-6.701,0,0.0266,0.183,0.00997,0.0914,0.426,137.054,4
Hush,7 Layers,Dotan,2014-01-31,"['dutch pop', 'dutch rock', 'folk-pop']",268863,19,0.668,0.0433,6,-19.855,1,0.0928,0.948,0.000272,0.0928,0.171,87.277,4
Motorcycle Drive By,Third Eye Blind,Third Eye Blind,1997-04-08,"['alternative rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge', 'rock']",262626,59,0.422,0.577,0,-9.292,1,0.0263,0.0127,0.000861,0.0848,0.615,122.506,4
No. 1 Party Anthem,AM,Arctic Monkeys,2013-09-09,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",243131,66,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,4
Lately,Keep Your Eyes Ahead,The Helio Sequence,2008-01-29,"['indie rock', 'portland indie']",250800,39,0.44,0.834,9,-4.9,1,0.0403,0.000411,3.23e-05,0.211,0.16,117.011,4
Yesterdays,Oh! Gravity.,Switchfoot,2006-12-28,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'worship']",244906,35,0.587,0.613,2,-7.937,1,0.0273,0.272,0.0537,0.135,0.336,114.0,4
Preaching The End Of The World,Worst Year Ever,Various Artists,2020-08-21,[],278893,0,0.488,0.645,9,-4.161,1,0.0295,0.162,0.0,0.117,0.298,129.929,4
Home,Secret Garden,Tracey Chattaway,2017-01-05,['focus'],293456,31,0.51,0.351,0,-12.356,1,0.0292,0.245,0.801,0.11,0.111,139.976,4
Prey,Wiped Out!,The Neighbourhood,2015-10-30,"['modern alternative rock', 'modern rock', 'pop', 'rock']",282640,65,0.517,0.779,9,-5.005,0,0.0477,0.0258,0.0,0.0622,0.197,115.206,4
Autumn,Dreamer,Haste The Day,2008-01-01,"['christian hardcore', 'christian metal', 'christian rock', 'melodic metalcore', 'metalcore', 'screamo']",182720,27,0.517,0.343,3,-8.217,0,0.0259,0.714,6.14e-05,0.104,0.123,135.669,4
Ever Alone,Remembrances (Instrumentals),The Soul's Release,2016-02-21,['compositional ambient'],352000,15,0.396,0.305,6,-16.898,0,0.0309,0.724,0.865,0.204,0.0342,75.025,4
California,Descended Like Vultures,Rogue Wave,2005-10-25,"['bay area indie', 'indie pop', 'indie rock', 'modern rock', 'noise pop', 'oakland indie', 'shimmer pop', 'stomp and holler']",246800,38,0.677,0.239,0,-13.239,1,0.0303,0.902,0.251,0.0931,0.326,100.022,4
I Will Be Silent,Paper House,Over the Ocean,2011-07-26,[],485200,21,0.41,0.495,6,-11.079,0,0.0372,0.0441,0.79,0.216,0.0395,118.072,4
Warning Sign,A Rush of Blood to the Head,Coldplay,2002-08-08,"['permanent wave', 'pop']",331133,62,0.534,0.434,3,-9.423,1,0.0277,0.0932,0.0126,0.142,0.0395,140.632,4
Hide and Seek,Convergences,Antoine Dufour,2010-04-27,['fingerstyle'],270866,34,0.622,0.0996,9,-14.996,1,0.098,0.909,0.802,0.361,0.178,119.634,4
Parlez-Moi D'amour,Midnight in Paris (Music from the Motion Picture),Various Artists,2011-12-09,[],180240,40,0.195,0.314,7,-11.28,1,0.0335,0.97,0.849,0.153,0.089,138.992,4
