features_idx,not_features_idx,tracks,artists,Score,track_artist,song_writer
557,9455,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Movin' Out (anthony's Song) - Live_Panic! At The Disco
557,9776,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",I Write Sins Not Tragedies - Live In Chicago_Panic! At The Disco
557,9777,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",I Write Sins Not Tragedies - Live In Chicago_Panic! At The Disco
557,9802,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",This Is Gospel - Live_Panic! At The Disco
557,10220,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",La Devotee (live)_Panic! At The Disco
557,10221,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",La Devotee (live)_Panic! At The Disco
557,10222,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",La Devotee (live)_Panic! At The Disco
557,10223,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",La Devotee (live)_Panic! At The Disco
557,10224,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",La Devotee (live)_Panic! At The Disco
557,10225,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",La Devotee (live)_Panic! At The Disco
557,10282,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Death Of A Bachelor (live)_Panic! At The Disco
557,10283,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Death Of A Bachelor (live)_Panic! At The Disco
557,10284,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Death Of A Bachelor (live)_Panic! At The Disco
557,10285,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Death Of A Bachelor (live)_Panic! At The Disco
557,10485,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Don't Threaten Me With A Good Time_Panic! At The Disco
557,10486,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Don't Threaten Me With A Good Time_Panic! At The Disco
557,10497,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",I Write Sins Not Tragedies (live)_Panic! At The Disco
557,10498,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",I Write Sins Not Tragedies (live)_Panic! At The Disco
557,10513,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Let's Kill Tonight (live)_Panic! At The Disco
557,11043,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",Folkin' Around - Live In Chicago_Panic! At The Disco
557,11044,0.0,1.0,1.0,"Movin' Out (anthony's Song) - Live At Amway Center, Orlando, Fl, 4/14/2017_Panic! At The Disco",We're So Starving_Panic! At The Disco
558,9460,0.0,1.0,1.0,Lisztomania_Various Artists,Pokémon_Various Artists
559,9460,0.0,1.0,1.0,Pokémon Theme_Various Artists,Pokémon_Various Artists
560,9460,0.0,1.0,1.0,The Violet Hour_Various Artists,Pokémon_Various Artists
561,9493,0.0,1.0,1.0,O Hansini - Instrumental_R. D. Burman,Hansini_R. D. Burman
561,9494,0.0,1.0,1.0,O Hansini - Instrumental_R. D. Burman,Oh Hansini_R. D. Burman
561,12605,0.0,1.0,1.0,O Hansini - Instrumental_R. D. Burman,Humein Tumse Pyaar Kitna_R. D. Burman
562,7396,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7397,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7398,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7399,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7400,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7401,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7402,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7403,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7404,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7405,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7406,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,7407,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Appalachian Springs_The Verve
562,9495,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,Life's An Ocean - 2016 Remastered_The Verve
562,12138,0.0,1.0,1.0,Life's An Ocean - Remastered 2016_The Verve,History - 2016 Remastered_The Verve
565,9503,0.0,1.0,1.0,Racist Seinfeld Episode_Elon Gold,Seinfeld_Elon Gold
567,9460,0.0,1.0,1.0,Put A Little Love In Your Heart_Various Artists,Pokémon_Various Artists
568,9460,0.0,1.0,1.0,Runnin' Home To You - Guitar Version_Various Artists,Pokémon_Various Artists
569,612,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,613,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,614,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,615,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,616,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,617,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,618,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,619,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,620,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,621,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,622,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,623,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,624,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,625,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,626,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,627,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,628,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,629,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,630,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,631,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,632,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,633,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,634,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,635,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,636,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,637,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,638,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,639,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,640,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,641,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,642,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,643,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,644,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,645,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,646,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,647,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,648,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,649,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,650,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,651,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,652,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,653,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,654,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,655,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,656,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,657,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,658,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,659,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,660,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,661,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,662,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,663,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,664,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,665,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,666,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,667,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,668,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,669,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,670,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,671,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,672,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,673,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,674,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,675,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,676,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,677,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,678,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,679,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,680,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,681,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,682,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,683,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,684,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Pain_Blackfield
569,685,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,686,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,687,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,688,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,689,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,690,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,691,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,692,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,693,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,694,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,695,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,696,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,697,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,698,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,699,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,700,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,701,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,702,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,703,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,704,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,705,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,706,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Hello_Blackfield
569,707,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,708,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,709,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,710,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,711,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,712,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,713,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,714,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,715,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,716,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,717,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,718,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,719,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,720,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,721,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,722,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,723,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,724,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,725,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,726,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,727,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,728,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,729,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,730,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,731,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,732,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,733,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,734,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,735,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,736,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,737,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,738,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,739,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,740,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,741,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,742,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,743,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,744,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,745,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,746,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,747,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,748,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,749,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,750,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,751,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,752,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,753,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,754,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,755,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,756,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,757,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,758,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,759,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,760,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,761,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,762,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,763,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,764,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Open Mind_Blackfield
569,865,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Summer's Gone_Blackfield
569,3424,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3425,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3426,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3427,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3428,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3429,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3430,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3431,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3432,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3433,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3434,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3435,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3436,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3437,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3438,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,3439,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,We'll Never Be Apart_Blackfield
569,5280,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5281,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5282,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5283,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5284,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5285,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5286,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5287,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5288,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5289,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5290,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5291,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5292,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5293,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5294,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5295,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5296,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5297,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5298,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Glow_Blackfield
569,5452,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Summer_Blackfield
569,5453,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Summer_Blackfield
569,5454,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Summer_Blackfield
569,5455,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Summer_Blackfield
569,5456,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Summer_Blackfield
569,5482,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5483,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5484,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5485,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5486,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5487,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5488,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5489,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5490,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5491,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5492,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5493,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,5494,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,The Hole In Me_Blackfield
569,7639,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Scars_Blackfield
569,7640,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Scars_Blackfield
569,7641,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Scars_Blackfield
569,7642,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Scars_Blackfield
569,7643,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Scars_Blackfield
569,7644,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Scars_Blackfield
569,7645,0.0,1.0,1.0,Lullaby - Remastered_Blackfield,Scars_Blackfield
